"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"44","Steven Nelson",19,67,4.53731343283582,"Career",NA,37,NA,0,0,0,0,NA,NA,"11-May",8,1,NA,0,NA,NA,16,NA,NA,NA,NA,"steven-nelson-1",NA,6,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",85,2,"Oregon State",122,1,NA,192,NA,NA,NA,26,3.3,NA,NA
"45","Parry Nickerson",1,20,0.8,"Career",NA,34,NA,0,0,3,4,1,NA,"Jun-00",16,1,NA,0,0,NA,31,NA,NA,NA,NA,"parry-nickerson-1",NA,12,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",154,8,"Tulane",188,2,NA,180,NA,NA,48,203,12.7,NA,NA
"46","Kevin Peterson",2,20,1.6,"Career",NA,30,NA,NA,NA,0,1,0,NA,"11-May",5,0,NA,NA,NA,NA,23,NA,NA,NA,NA,"kevin-peterson-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",113,9,"Oklahoma State",143,NA,NA,190,NA,NA,0,55,11,NA,NA
"47","Darius Phillips",3,23,2.08695652173913,"Career",NA,38,NA,0,0,4,3,1,NA,"10-May",12,5,NA,5,0,NA,35,NA,NA,NA,NA,"darius-phillips-1",NA,84,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",89,13,"Western Michigan",127,14,NA,190,NA,NA,NA,376,31.3,NA,NA
"48","Bradley Roby",21,89,3.7752808988764,"Career",NA,46,NA,0,0,1,0,1,NA,"11-May",8,2,NA,0,NA,NA,19,NA,NA,NA,NA,"bradley-roby-1",NA,36,"CB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",132,7.5,"Ohio State",178,6,NA,192,NA,NA,1,226,28.3,NA,NA
"49","Kevon Seymour",3,31,1.54838709677419,"Career",NA,25,NA,NA,NA,0,1,0,NA,"Jun-00",3,0,NA,NA,NA,NA,18,NA,NA,NA,NA,"kevon-seymour-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",102,5,"USC",127,NA,NA,185,NA,NA,0,67,22.3,NA,NA
"50","M.J. Stewart",3,21,2.28571428571429,"Career",NA,70,NA,NA,NA,3,3,NA,NA,"Jun-00",6,0,NA,NA,NA,NA,41,NA,NA,NA,NA,"mj-stewart-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",129,11.5,"North Carolina",199,NA,NA,205,NA,NA,NA,21,3.5,NA,NA
"51","Greg Stroman",2,16,2,"Career",NA,22,NA,0,0,0,0,1,NA,"Jun-00",9,1,NA,0,0,NA,26,NA,NA,NA,NA,"greg-stroman-1",10,36,"CB",4,NA,0,6,6,1,9,0,16,1.8,0,0,NA,"Career",39,0.5,"Virginia Tech",61,6,NA,181,22,2.2,12,45,5,NA,NA
"52","Chandon Sullivan",2,21,1.52380952380952,"Career",NA,35,NA,0,0,1,2,1,NA,"11-May",7,1,NA,0,0,NA,18,NA,NA,NA,NA,"chandon-sullivan-1",NA,12,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",147,6.5,"Georgia State",182,2,NA,195,NA,NA,NA,25,3.6,NA,NA
"53","Cordrea Tankersley",3,17,2.82352941176471,"Career",NA,27,NA,0,0,0,0,NA,NA,"1-Jun",9,1,NA,0,NA,NA,20,NA,NA,NA,NA,"cordrea-tankersley-1",NA,6,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",90,10,"Clemson",117,1,NA,199,NA,NA,NA,72,8,NA,NA
"54","Jason Verrett",12,26,7.38461538461539,"Career",NA,43,NA,NA,NA,1,0,NA,NA,"10-May",9,0,NA,NA,NA,NA,17,NA,NA,NA,NA,"jason-verrett-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",117,9,"Texas Christian",160,NA,NA,176,NA,NA,NA,35,3.9,NA,NA
"55","Charvarius Ward",6,29,3.31034482758621,"Career",NA,26,NA,NA,NA,0,1,NA,NA,"1-Jun",2,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"charvarius-ward-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",48,3,"Middle Tennessee State",74,NA,NA,195,NA,NA,NA,25,12.5,NA,NA
"56","Trae Waynes",20,74,4.32432432432432,"Career",NA,30,NA,NA,NA,0,2,0,NA,"1-Jun",6,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"trae-waynes-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"Career",71,4,"Michigan State",101,NA,NA,182,NA,NA,0,11,1.8,NA,NA
"57","Tre'Davious White",30,47,10.2127659574468,"Career",NA,56,NA,0,0,1,1,NA,NA,"11-May",6,1,NA,0,NA,NA,34,NA,NA,NA,NA,"tredavious-white-1",NA,24,"CB",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"Career",111,11,"LSU",167,4,NA,191,NA,NA,NA,61,10.2,NA,NA
"58","Trevor Williams",10,39,4.1025641025641,"Career",NA,23,NA,NA,NA,1,0,NA,NA,"Jun-00",5,0,NA,NA,NA,NA,16,NA,NA,NA,NA,"trevor-williams-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",61,4.5,"Penn State",84,NA,NA,200,NA,NA,NA,36,7.2,NA,NA
"59","Daryl Worley",19,56,5.42857142857143,"Career",NA,18,NA,NA,NA,2,1,NA,NA,"2-Jun",10,0,NA,NA,NA,NA,21,NA,NA,NA,NA,"daryl-worley-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",125,9,"West Virginia",143,NA,NA,198,NA,NA,NA,50,5,NA,NA
