"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"36","Mat McBriar",22,141,2.49645390070922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mat-mcbriar-1",1,NA,"P",NA,NA,NA,NA,NA,NA,1,0,-9,-9,0,NA,NA,"Career",NA,NA,"Hawaii",NA,NA,NA,NA,-9,-9,NA,NA,NA,NA,"Career"
"37","Zoltan Mesko",6,56,1.71428571428571,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zoltan-mesko-1",3,NA,"P",NA,NA,NA,NA,NA,NA,3,0,17,5.7,0,0,NA,"Career",0,0,"Michigan",1,NA,NA,NA,17,5.7,NA,0,NA,NA,NA
"38","Brad Nortman",12,96,2,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brad-nortman-1",2,NA,"P",NA,NA,NA,NA,NA,NA,2,0,28,14,0,NA,NA,"Career",NA,NA,"Wisconsin",NA,NA,NA,NA,28,14,NA,NA,NA,NA,NA
"39","Pat O'Donnell",12,95,2.02105263157895,"2009",NA,NA,NA,NA,NA,NA,NA,NA,2,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pat-odonnell-1",NA,NA,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"Cincinnati",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"40","Sam Paulescu",1,20,0.8,NA,5,1,1,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,100,0,5,5,"sam-paulescu-1",NA,NA,"P",NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Oregon State",2,NA,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"41","Bradley Pinion",8,80,1.6,"Career",NA,0,NA,3,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"bradley-pinion-1",NA,3,"P",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Clemson",5,0,NA,230,NA,NA,NA,0,NA,NA,NA
"42","Ryan Plackemeier",5,43,1.86046511627907,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ryan-plackemeier-1",NA,58,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Wake Forest",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"43","Adam Podlesh",9,107,1.34579439252336,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"adam-podlesh-1",NA,NA,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Maryland",3,NA,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"44","Shawn Powell",2,20,1.6,"Career",33,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,100,0,33,33,"shawn-powell-1",NA,NA,"P",NA,377.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Florida State",2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"45","Ryan Quigley",6,67,1.43283582089552,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ryan-quigley-1",NA,NA,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Boston College",2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"46","JK Scott",4,32,2,"Career",-9,3,1,10,1,0,0,NA,NA,"6-Jun",0,0,0,0,NA,1,0,100,0,-9,-9,"jk-scott-3",NA,13,"P",0,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Alabama",4,0,NA,204,NA,NA,NA,0,NA,NA,NA
"47","Daniel Sepulveda",7,52,2.15384615384615,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"daniel-sepulveda-1",2,NA,"P",NA,NA,NA,NA,NA,NA,2,0,11,5.5,0,0,NA,"Career",2,0,"Baylor",2,NA,NA,NA,11,5.5,NA,0,NA,NA,"Career"
"48","Johnny Townsend",2,16,2,"Career",-19,3,1,NA,NA,0,0,NA,NA,"1-Jun",0,0,1,NA,NA,2,0,50,0,7,3.5,"johnny-townsend-1",2,NA,"P",NA,-20.6,0,0,NA,0,2,0,-14,-7,0,0,NA,"Career",3,0,"Florida",6,NA,NA,211,-14,-7,NA,0,NA,NA,NA
"49","Justin Vogel",2,16,2,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"justin-vogel-1",NA,NA,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Miami (FL)",7,NA,NA,215,NA,NA,NA,0,NA,NA,NA
"50","Steve Weatherford",20,143,2.23776223776224,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steve-weatherford-1",3,9,"P",NA,NA,NA,NA,NA,NA,3,1,18,6,1,0,NA,"Career",1,0,"Illinois",2,1,NA,NA,18,6,NA,0,NA,NA,"Career"
"51","Dave Zastudil",22,162,2.17283950617284,NA,22.5,NA,2,NA,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,2,NA,100,0,45,22.5,"dave-zastudil-1",2,NA,"P",NA,289,NA,NA,NA,NA,2,0,-30,-15,0,NA,NA,"Career",NA,NA,"Ohio",NA,NA,NA,NA,-30,-15,NA,NA,NA,NA,"Career"
