"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"212","Cam Johnson",5,28,2.85714285714286,"Career",NA,56,NA,NA,NA,4,2,0,NA,"",0,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"cam-johnson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",74,32.5,"Virginia",130,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"213","George Johnson",5,45,1.77777777777778,"Career",NA,74,NA,0,0,1,0,1,NA,"",2,0,NA,0,0,NA,0,NA,NA,NA,NA,"george-johnson-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,"Career",60,31.5,"Rutgers",134,1,0,NA,NA,NA,0,25,12.5,NA,NA
"214","Jaleel Johnson",5,37,2.16216216216216,"Career",NA,59,NA,NA,NA,0,1,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"jaleel-johnson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",54,18.5,"Iowa",113,NA,NA,316,NA,NA,NA,0,NA,NA,NA
"215","Tom Johnson",24,116,3.31034482758621,NA,NA,24,NA,NA,NA,3,1,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"tom-johnson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",30,8.5,"Southern Mississippi",54,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"216","Travis Johnson",17,76,3.57894736842105,"Career",NA,103,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"travis-johnson-3",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,"Career",115,49,"San Jose State",218,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"217","Johnny Jolly",23,61,6.0327868852459,NA,NA,44,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"johnny-jolly-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",19,11.5,"Texas A&M",63,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"218","Abry Jones",27,100,4.32,"Career",NA,55,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"abry-jones-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",52,13.5,"Georgia",107,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"219","Arthur Jones",20,64,5,"Career",NA,60,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"arthur-jones-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",85,38.5,"Syracuse",145,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"220","Datone Jones",11,67,2.62686567164179,"Career",NA,58,NA,0,0,2,0,0,NA,"",0,0,NA,0,0,NA,5,NA,NA,NA,NA,"datone-jones-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,"Career",90,36.5,"UCLA",148,1,0,NA,NA,NA,0,0,NA,NA,NA
"221","James Jones",54,136,6.35294117647059,"Career",NA,21,NA,NA,NA,0,1,0,NA,"",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"james-jones-1",9,NA,"DL",NA,NA,0,0,NA,0,9,0,24,2.7,0,4,NA,"Career",29,8,"Florida International",50,NA,NA,NA,24,2.7,0,0,NA,NA,NA
"222","Jason Jones",37,109,5.43119266055046,"Career",NA,74,NA,0,0,3,0,0,NA,"",0,0,NA,0,0,NA,3,NA,NA,NA,NA,"jason-jones-1",NA,2,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,"Career",100,50,"Eastern Michigan",174,0,0,NA,NA,NA,0,0,NA,NA,NA
"223","Cameron Jordan",92,144,10.2222222222222,"Career",NA,87,NA,0,0,3,1,2,NA,"",1,0,NA,0,0,NA,5,NA,NA,NA,NA,"cameron-jordan-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0,"Career",88,34,"California",175,2,0,NA,NA,NA,34,3,3,NA,NA
"224","Dion Jordan",8,50,2.56,"Career",NA,48,NA,0,0,4,0,0,NA,"",NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,"dion-jordan-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0,"Career",73,29,"Oregon",121,0,3,NA,NA,NA,0,NA,NA,NA,NA
"225","Linval Joseph",75,141,8.51063829787234,"Career",NA,86,NA,0,0,1,0,0,NA,"",0,0,NA,0,0,NA,1,NA,NA,NA,NA,"linval-joseph-1",1,6,"DL",0,NA,0,0,NA,0,1,1,1,1,1,6.5,0,"Career",57,29.5,"East Carolina",143,1,0,NA,1,1,0,0,NA,NA,NA
"226","William Joseph",12,69,2.78260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"william-joseph-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,NA,NA,NA,NA,NA,NA,7,7,NA,"Career"
"227","Aaron Kampman",66,123,8.58536585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aaron-kampman-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,14,4.7,NA,"Career"
"228","Senio Kelemete",23,74,4.97297297297297,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"senio-kelemete-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Washington",4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"229","Tommy Kelly",60,150,6.4,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tommy-kelly-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Mississippi State",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"Career"
"230","Jimmy Kennedy",18,92,3.1304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jimmy-kennedy-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Penn State",NA,NA,NA,NA,NA,NA,NA,11,11,NA,"Career"
"231","Ryan Kerrigan",75,140,8.57142857142857,"Career",NA,76,NA,NA,NA,14,0,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"ryan-kerrigan-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA,"Career",134,57,"Purdue",210,NA,NA,NA,NA,NA,0,8,8,NA,NA
"232","Darius Kilgo",3,29,1.6551724137931,"Career",NA,51,NA,NA,NA,1,5,0,NA,"3-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"darius-kilgo-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",74,19.5,"Maryland",125,NA,NA,319,NA,NA,0,0,NA,NA,NA
"233","David King",1,17,0.941176470588235,"Career",NA,35,NA,0,0,1,1,1,NA,"",NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,"david-king-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,"Career",35,7,"Oklahoma",70,1,0,NA,NA,NA,19,NA,NA,NA,NA
"234","Jeff King",11,108,1.62962962962963,"Career",NA,11,NA,NA,NA,1,0,0,NA,"",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"jeff-king-3",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,3.5,"Ohio",18,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"235","Mathias Kiwanuka",43,120,5.73333333333333,NA,NA,17,NA,0,0,1,0,0,NA,"",3,1,NA,0,0,NA,4,NA,NA,NA,NA,"mathias-kiwanuka-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0,"Career",34,16.5,"Boston College",51,1,0,NA,NA,NA,0,32,10.7,NA,"Career"
"236","Karl Klug",15,109,2.20183486238532,"Career",NA,83,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"karl-klug-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",57,31,"Iowa",140,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"237","Terrance Knighton",44,108,6.51851851851852,"Career",NA,79,NA,0,0,4,1,1,NA,"",NA,NA,NA,0,NA,NA,12,NA,NA,NA,NA,"terrance-knighton-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,"Career",105,26,"Temple",184,1,0,NA,NA,NA,66,NA,NA,NA,NA
"238","Paul Kruger",36,114,5.05263157894737,"Career",NA,69,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"paul-kruger-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,"Career",55,24,"Utah",124,NA,NA,NA,NA,NA,NA,54,27,NA,NA
"239","Markus Kuhn",6,39,2.46153846153846,"Career",NA,54,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"markus-kuhn-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,"Career",61,18.5,"North Carolina State",115,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"240","Tyler Lancaster",9,28,5.14285714285714,"Career",NA,55,NA,NA,NA,2,1,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"tyler-lancaster-1",2,NA,"DL",NA,NA,0,0,NA,0,2,0,5,2.5,0,3.5,NA,"Career",46,18.5,"Northwestern",101,NA,NA,315,5,2.5,NA,0,NA,NA,NA
"241","Derek Landri",16,88,2.90909090909091,NA,NA,58,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"derek-landri-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Career",50,23.5,"Notre Dame",108,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"242","Darius Latham",2,17,1.88235294117647,"Career",NA,43,NA,NA,NA,0,2,NA,NA,"5-Jun",1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"darius-latham-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,"Career",39,18.5,"Indiana",82,NA,NA,300,NA,NA,NA,6,6,NA,NA
"243","Jamari Lattimore",9,64,2.25,"Career",NA,44,NA,0,0,2,0,0,NA,"",1,1,NA,0,0,NA,3,NA,NA,NA,NA,"jamari-lattimore-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,"Career",93,30.5,"Middle Tennessee State",137,1,0,NA,NA,NA,0,20,20,NA,NA
"244","Carl Lawson",5,35,2.28571428571429,"Career",NA,32,NA,NA,NA,3,0,NA,NA,"2-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"carl-lawson-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,"Career",35,24.5,"Auburn",67,NA,NA,261,NA,NA,NA,0,NA,NA,NA
"245","Manny Lawson",56,143,6.26573426573427,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"manny-lawson-1",NA,6,"DL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,"Career",33,19.5,"North Carolina State",58,1,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"246","Trevor Laws",7,56,2,"Career",NA,125,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"trevor-laws-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"Career",82,20.5,"Notre Dame",207,NA,NA,NA,NA,NA,0,0,0,NA,NA
"247","Cordarro Law",1,17,0.941176470588235,"Career",NA,82,NA,NA,NA,14,2,0,NA,"",0,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"cordarro-law-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,"Career",110,54,"Southern Mississippi",192,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"248","Jeremiah Ledbetter",1,17,0.941176470588235,"Career",NA,63,NA,NA,NA,1,0,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"jeremiah-ledbetter-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,"Career",41,15,"Arkansas",104,NA,NA,280,NA,NA,NA,0,NA,NA,NA
"249","Rodney Leisle",2,18,1.77777777777778,NA,NA,NA,NA,0,0,NA,1,1,NA,"",4,1,NA,0,0,NA,NA,NA,NA,NA,NA,"rodney-leisle-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"UCLA",NA,2,0,NA,NA,NA,3,58,14.5,NA,"Career"
"250","Corey Lemonier",4,51,1.25490196078431,"Career",NA,41,NA,NA,NA,7,1,0,NA,"",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"corey-lemonier-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,"Career",57,24,"Auburn",98,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"251","Louis Leonard",4,25,2.56,NA,NA,30,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"louis-leonard-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",22,10.5,"Fresno State",52,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"252","Tyquan Lewis",4,17,3.76470588235294,"Career",NA,49,NA,NA,NA,5,0,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"tyquan-lewis-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,NA,"Career",63,37,"Ohio State",112,NA,NA,265,NA,NA,NA,0,NA,NA,NA
"253","Corey Liuget",49,118,6.64406779661017,"Career",NA,68,NA,NA,NA,3,1,0,NA,"",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"corey-liuget-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,"Career",57,25.5,"Illinois",125,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"254","Bennie Logan",35,89,6.29213483146067,"Career",NA,69,NA,NA,NA,2,0,0,NA,"",0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"bennie-logan-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",38,12.5,"LSU",107,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"255","Chris Long",59,162,5.82716049382716,"Career",NA,92,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"chris-long-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"Career",90,36.5,"Virginia",182,NA,NA,NA,NA,NA,0,25,25,NA,NA
"256","Erik Lorig",1,66,0.242424242424242,"Career",NA,44,NA,NA,NA,2,0,0,NA,"",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"erik-lorig-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",51,17,"Stanford",95,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"257","Star Lotulelei",51,108,7.55555555555556,"Career",NA,59,NA,NA,NA,3,0,0,NA,"",0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"star-lotulelei-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",48,21.5,"Utah",107,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"258","Kyle Love",20,115,2.78260869565217,"Career",NA,38,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"kyle-love-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",34,9,"Mississippi State",72,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"259","Dean Lowry",22,63,5.58730158730159,"Career",NA,52,NA,0,0,3,2,0,NA,"6-Jun",3,1,NA,0,NA,NA,17,NA,NA,NA,NA,"dean-lowry-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,"Career",87,31,"Northwestern",139,1,0,290,NA,NA,0,53,17.7,NA,NA
"260","Aaron Lynch",14,73,3.06849315068493,"Career",NA,26,NA,0,0,1,1,1,NA,"6-Jun",0,0,NA,0,0,NA,3,NA,NA,NA,NA,"aaron-lynch-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,"Career",36,19,"Overall",62,1,0,244,NA,NA,44,0,NA,NA,NA
"261","Alex Magee",2,25,1.28,"Career",NA,49,NA,0,0,2,0,1,NA,"",1,0,NA,0,0,NA,2,NA,NA,NA,NA,"alex-magee-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,"Career",68,14,"Purdue",117,1,0,NA,NA,NA,0,0,0,NA,NA
"262","Stansly Maponga",2,26,1.23076923076923,"Career",NA,50,NA,NA,NA,8,2,0,NA,"",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"stansly-maponga-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,"Career",63,23,"Texas Christian",113,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"263","Sen'Derrick Marks",30,103,4.66019417475728,"Career",NA,52,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"senderrick-marks-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,"Career",63,30,"Auburn",115,NA,NA,NA,NA,NA,0,8,8,NA,NA
"264","Jacob Martin",3,30,1.6,"Career",NA,36,NA,0,0,1,3,1,NA,"2-Jun",0,0,NA,0,0,NA,2,NA,NA,NA,NA,"jacob-martin-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",44,18,"Temple",80,1,NA,250,NA,NA,NA,0,NA,NA,NA
"265","Mike Martin",6,46,2.08695652173913,"Career",NA,102,NA,NA,NA,1,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"mike-martin-4",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Career",70,25,"Michigan",172,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"266","Nick Martin",21,46,7.30434782608696,"Career",NA,9,NA,NA,NA,0,0,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"nick-martin-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,1.5,"Overall",13,NA,NA,287,NA,NA,NA,0,NA,NA,NA
"267","Jonathan Massaquoi",6,39,2.46153846153846,"Career",NA,47,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"jonathan-massaquoi-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,"Career",81,31,"Troy",128,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"268","Ricardo Mathews",15,96,2.5,"Career",NA,33,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ricardo-mathews-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",23,12.5,"Cincinnati",56,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"269","Cliff Matthews",3,35,1.37142857142857,"Career",NA,41,NA,NA,NA,7,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"cliff-matthews-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,"Career",108,26,"South Carolina",149,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"270","Aaron Maybin",5,48,1.66666666666667,"Career",NA,23,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"aaron-maybin-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"Career",38,24.5,"Penn State",61,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"271","Turk McBride",14,66,3.39393939393939,NA,NA,29,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"turk-mcbride-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",54,12,"Tennessee",83,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"272","John McCargo",3,44,1.09090909090909,NA,NA,14,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"john-mccargo-1",1,NA,"DL",NA,NA,0,0,NA,0,1,0,1,1,0,0.5,NA,"Career",10,9,"North Carolina State",24,NA,NA,NA,1,1,0,0,NA,NA,"Career"
"273","Albert McClellan",19,108,2.81481481481481,"Career",NA,131,NA,NA,NA,7,1,0,NA,"",NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,"albert-mcclellan-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,"Career",99,42,"Marshall",230,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
"274","Jameel McClain",39,103,6.05825242718447,"Career",NA,78,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"jameel-mcclain-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"Career",88,21.5,"Syracuse",166,NA,NA,NA,NA,NA,0,38,38,NA,NA
"275","Shea McClellin",18,66,4.36363636363636,"Career",NA,66,NA,0,0,3,0,1,NA,"",4,1,NA,0,0,NA,0,NA,NA,NA,NA,"shea-mcclellin-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,0,"Career",64,33,"Boise State",130,2,0,NA,NA,NA,0,42,10.5,NA,NA
"276","Terrell McClain",17,92,2.95652173913043,"Career",NA,29,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"terrell-mcclain-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,"Career",59,17,"South Florida",88,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"277","Gerald McCoy",82,139,9.43884892086331,"Career",NA,32,NA,NA,NA,2,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"gerald-mccoy-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,"Career",51,33,"Oklahoma",83,NA,NA,NA,NA,NA,0,12,12,NA,NA
"278","Daniel McCullers",5,73,1.0958904109589,"Career",NA,31,NA,NA,NA,1,1,0,NA,"8-Jun",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"daniel-mccullers-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"Career",41,10,"Tennessee",72,NA,NA,351,NA,NA,0,0,NA,NA,NA
"279","Tony McDaniel",34,146,3.72602739726027,NA,NA,2,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tony-mcdaniel-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",11,3,"Tennessee",13,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"280","Clinton McDonald",30,121,3.96694214876033,"Career",NA,74,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"clinton-mcdonald-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",67,19,"Memphis",141,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"281","Jerome McDougle",3,37,1.2972972972973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jerome-mcdougle-1",NA,6,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,1,NA,NA,NA,NA,NA,14,14,NA,"Career"
"282","Ray McDonald",39,115,5.42608695652174,NA,NA,18,NA,0,0,0,1,1,NA,"",NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,"ray-mcdonald-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"Career",26,7.5,"Florida",44,1,0,NA,NA,NA,9,NA,NA,NA,"Career"
"283","Stacy McGee",17,79,3.44303797468354,"Career",NA,34,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"stacy-mcgee-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",29,9.5,"Oklahoma",63,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
