"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"58","Clint Gresham",6,96,1,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"clint-gresham-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Texas Christian",8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"59","Ryan Groy",9,65,2.21538461538462,"Career",NA,0,NA,NA,NA,0,0,0,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-groy-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Wisconsin",3,NA,NA,320,NA,NA,0,0,NA,NA,NA
"60","Ben Grubbs",65,129,8.06201550387597,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ben-grubbs-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Auburn",3,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"61","Chris Hairston",20,74,4.32432432432432,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"chris-hairston-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Clemson",2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"62","Rob Havenstein",35,68,8.23529411764706,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"8-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"rob-havenstein-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Wisconsin",2,NA,NA,333,NA,NA,NA,0,NA,NA,NA
"63","Joe Hawley",29,91,5.0989010989011,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"joe-hawley-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"UNLV",1,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"64","Jason Hill",10,54,2.96296296296296,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jason-hill-2",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Georgia Tech",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"65","Rodney Hudson",57,127,7.18110236220472,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"rodney-hudson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Florida State",1,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"66","Charley Hughlett",5,80,1,"Career",NA,5,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"charley-hughlett-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"UCF",5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"67","Gabe Jackson",35,84,6.66666666666667,"Career",NA,3,NA,0,0,0,0,1,NA,"4-Jun",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"gabe-jackson-1",NA,12,"OL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",3,0,"Mississippi State",6,2,0,335,NA,NA,0,0,NA,NA,NA
"68","Ja'Wuan James",31,65,7.63076923076923,"Career",NA,0,NA,NA,NA,0,0,0,NA,"6-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"jawuan-james-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Tennessee",5,NA,NA,318,NA,NA,0,0,NA,NA,NA
"69","J.J. Jansen",13,176,1.18181818181818,"Career",NA,5,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jj-jansen-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Notre Dame",8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"70","Luke Joeckel",23,50,7.36,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"luke-joeckel-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Texas A&M",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"71","Charlie Johnson",65,134,7.76119402985075,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"charlie-johnson-1",NA,24,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Oklahoma State",4,4,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"72","Danny Johnson",2,16,2,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"danny-johnson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Kent State",1,NA,NA,265,NA,NA,NA,0,NA,NA,NA
"73","Lane Johnson",55,92,9.56521739130435,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"lane-johnson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Oklahoma",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"74","Spencer Johnson",24,125,3.072,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"spencer-johnson-2",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Utah State",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"75","Wesley Johnson",11,53,3.32075471698113,"Career",NA,1,NA,NA,NA,0,0,0,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"wesley-johnson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Vanderbilt",3,NA,NA,295,NA,NA,0,0,NA,NA,NA
"76","Ben Jones",47,127,5.92125984251969,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ben-jones-3",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Georgia",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"77","Davin Joseph",53,116,7.31034482758621,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"davin-joseph-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Oklahoma",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"78","Winston Justice",22,63,5.58730158730159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"winston-justice-1",NA,12,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"USC",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"79","Ryan Kalil",92,155,9.49677419354839,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-kalil-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"USC",2,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"80","Brian Kelly",45,141,5.1063829787234,"Career",NA,3,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"brian-kelly-4",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Buffalo",6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"81","Dennis Kelly",18,88,3.27272727272727,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"dennis-kelly-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Purdue",1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"82","Ryan Kelly",26,51,8.15686274509804,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-kelly-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Alabama",1,NA,NA,297,NA,NA,NA,0,NA,NA,NA
"83","Olin Kreutz",95,195,7.79487179487179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"olin-kreutz-1",NA,6,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Washington",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"84","Kendall Lamm",15,59,4.06779661016949,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"6-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"kendall-lamm-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Appalachian State",1,NA,NA,305,NA,NA,NA,0,NA,NA,NA
"85","T.J. Lang",73,138,8.46376811594203,"Career",NA,8,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"tj-lang-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",8,0.5,"Eastern Michigan",16,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"86","Ted Larsen",42,137,4.9051094890511,"Career",NA,8,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"ted-larsen-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",15,5.5,"North Carolina State",23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"87","Ronald Leary",32,77,6.64935064935065,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ronald-leary-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Memphis",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"88","Nick Leckey",15,65,3.69230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nick-leckey-1",NA,6,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Kansas State",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"89","Andy Levitre",68,143,7.60839160839161,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"andy-levitre-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Oregon State",3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"90","Taylor Lewan",48,85,9.03529411764706,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8-Jun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taylor-lewan-1",NA,12,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Michigan",NA,2,NA,315,NA,NA,NA,NA,NA,NA,NA
"91","Alex Lewis",12,35,5.48571428571429,"Career",NA,1,NA,NA,NA,0,0,0,NA,"6-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"alex-lewis-2",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Overall",4,NA,NA,290,NA,NA,0,0,NA,NA,NA
"92","Brandon Linder",28,70,6.4,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"6-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"brandon-linder-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Miami (FL)",1,NA,NA,319,NA,NA,NA,0,NA,NA,NA
"93","Sean Locklear",46,117,6.29059829059829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sean-locklear-1",1,NA,"OL",NA,NA,NA,NA,NA,NA,1,0,5,5,0,NA,NA,"Career",NA,NA,"North Carolina State",NA,NA,NA,NA,5,5,NA,NA,NA,NA,"Career"
"94","Jake Long",62,104,9.53846153846154,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jake-long-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"Michigan",NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA
"95","Spencer Long",21,67,5.01492537313433,"Career",NA,0,NA,NA,NA,0,0,0,NA,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"spencer-long-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Nebraska",3,NA,NA,315,NA,NA,0,0,NA,NA,NA
"96","Lance Louis",19,61,4.98360655737705,"Career",NA,0,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"lance-louis-1",NA,6,"OL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",2,0,"San Diego State",2,1,0,NA,NA,NA,0,0,NA,NA,NA
"97","Alex Mack",94,165,9.11515151515152,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"alex-mack-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"California",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"98","Zack Martin",74,94,12.5957446808511,"Career",NA,1,NA,NA,NA,0,1,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"zack-martin-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Notre Dame",2,NA,NA,308,NA,NA,NA,0,NA,NA,NA
"99","Bobby Massie",48,110,6.98181818181818,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"bobby-massie-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Ole Miss",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"100","Justin McCray",8,40,3.2,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"justin-mccray-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"UCF",1,NA,NA,310,NA,NA,NA,0,NA,NA,NA
"101","Mike McGlinchey",16,28,9.14285714285714,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"8-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"mike-mcglinchey-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Notre Dame",1,NA,NA,315,NA,NA,NA,0,NA,NA,NA
"102","Jamon Meredith",15,67,3.58208955223881,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jamon-meredith-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"South Carolina",4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"103","Jordan Mills",42,90,7.46666666666667,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jordan-mills-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Louisiana Tech",3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"104","Kolton Miller",15,32,7.5,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"8-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"kolton-miller-1",1,NA,"OL",NA,NA,0,0,NA,0,1,0,-3,-3,0,0,NA,"Career",1,0,"UCLA",1,NA,NA,310,-3,-3,NA,0,NA,NA,NA
"105","Eugene Monroe",38,93,6.53763440860215,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"eugene-monroe-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Virginia",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"106","Anthony Montgomery",14,42,5.33333333333333,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"anthony-montgomery-3",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Louisiana-Monroe",1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"107","Morgan Moses",43,88,7.81818181818182,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"6-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"morgan-moses-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Virginia",1,NA,NA,335,NA,NA,NA,0,NA,NA,NA
"108","Quenton Nelson",28,32,14,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"quenton-nelson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Notre Dame",3,NA,NA,330,NA,NA,NA,0,NA,NA,NA
"109","Marshall Newhouse",48,129,5.95348837209302,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marshall-newhouse-1",1,NA,"OL",NA,NA,NA,NA,NA,NA,1,0,3,3,0,NA,NA,"Career",NA,NA,"Texas Christian",NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
"110","Derek Newton",30,83,5.78313253012048,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"derek-newton-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Arkansas State",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"111","Brian O'Neill",15,30,8,"Career",0,1,0,0,0,0,0,NA,NA,"6-Jun",0,0,0,0,NA,2,0,0,0,0,0,"brian-oneill-1",3,12,"OL",0,0,0,0,NA,0,3,2,39,13,2,0,NA,"Career",0,0,"Pitt",1,2,NA,305,39,13,NA,0,NA,NA,NA
"112","Russell Okung",68,124,8.7741935483871,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"russell-okung-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"Oklahoma State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Austin Pasztor",18,67,4.29850746268657,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"austin-pasztor-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Virginia",2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"114","Andrus Peat",43,65,10.5846153846154,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"7-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"andrus-peat-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Stanford",1,NA,NA,316,NA,NA,NA,0,NA,NA,NA
"115","Donald Penn",94,194,7.75257731958763,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"donald-penn-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Utah State",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"116","John Phillips",2,120,0.266666666666667,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"6-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"john-phillips-2",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Boston College",1,NA,NA,305,NA,NA,NA,0,NA,NA,NA
"117","Tyler Polumbus",31,112,4.42857142857143,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"tyler-polumbus-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Colorado",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"118","Maurkice Pouncey",86,121,11.3719008264463,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"maurkice-pouncey-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Florida",2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"119","Mike Pouncey",58,114,8.14035087719298,"Career",NA,3,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mike-pouncey-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,1,"Florida",8,NA,NA,NA,NA,NA,NA,9,9,NA,NA
"120","Justin Pugh",38,86,7.06976744186047,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"justin-pugh-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Syracuse",2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"121","Spencer Pulley",15,49,4.89795918367347,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"spencer-pulley-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Vanderbilt",1,NA,NA,300,NA,NA,NA,0,NA,NA,NA
"122","Frank Ragnow",13,31,6.70967741935484,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"frank-ragnow-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Arkansas",2,NA,NA,317,NA,NA,NA,0,NA,NA,NA
"123","Manuel Ramirez",35,83,6.74698795180723,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manuel-ramirez-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Texas Tech",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"124","Riley Reiff",61,120,8.13333333333333,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"riley-reiff-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Iowa",1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"125","Jamey Richard",10,48,3.33333333333333,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jamey-richard-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Buffalo",3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"126","Jon Runyan",105,207,8.11594202898551,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5-Jun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jon-runyan-1",1,NA,"OL",NA,NA,0,0,NA,0,1,0,-9,-9,0,NA,NA,"Career",NA,NA,"Michigan",NA,NA,NA,321,-9,-9,NA,NA,NA,NA,NA
"127","Rodger Saffold",61,130,7.50769230769231,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"rodger-saffold-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Indiana",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"128","Ty Sambrailo",9,57,2.52631578947368,"Career",NA,1,NA,NA,NA,0,0,0,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ty-sambrailo-1",1,NA,"OL",NA,NA,0,0,NA,0,1,0,11,11,0,0,NA,"Career",2,0,"Colorado State",3,NA,NA,315,11,11,0,0,NA,NA,NA
