name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Brandon McKinney,8,61,2.09836065573771,Career,,38.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,,0.0,0.0,,0.0,,,,,brandon-mckinney-1,,6.0,DL,0.0,,,,,,,,,,,5.0,0.0,Career,18.0,8.5,New Mexico State,56.0,1.0,0.0,,,,0.0,68.0,68.0,,
Takkarist McKinley,12,45,4.26666666666667,Career,,19.0,,,,6.0,1.0,,,2-Jun,0.0,0.0,,,,,10.0,,,,,takkarist-mckinley-1,,,DL,,,,,,,,,,,,16.0,,Career,80.0,28.0,UCLA,99.0,,,250.0,,,,0.0,,,
Steve McLendon,47,138,5.44927536231884,Career,,29.0,,,,1.0,1.0,0.0,,,,,,,,,1.0,,,,,steve-mclendon-1,,,DL,,,,,,,,,,,,2.5,,Career,27.0,6.0,Troy,56.0,,,,,,67.0,,,,
Josh McNary,7,49,2.28571428571429,Career,,70.0,,0.0,0.0,5.0,1.0,1.0,,,,,,0.0,,,9.0,,,,,josh-mcnary-1,,6.0,DL,0.0,,,,,,,,,,,27.0,0.0,Career,110.0,47.0,Army,180.0,1.0,0.0,,,,55.0,,,,
Pernell McPhee,26,116,3.5862068965517206,Career,,45.0,,,,2.0,0.0,0.0,,,,,,,,,7.0,,,,,pernell-mcphee-1,,,DL,,,,,,,,,,,,7.0,,Career,46.0,22.0,Mississippi State,91.0,,,,,,0.0,,,,
Steven Means,5,34,2.35294117647059,Career,,99.0,,0.0,0.0,1.0,0.0,0.0,,,2.0,1.0,,0.0,0.0,,3.0,,,,,steven-means-1,,6.0,DL,0.0,,,,,,,,,,,19.5,0.0,Career,87.0,30.5,Buffalo,186.0,1.0,0.0,,,,0.0,42.0,21.0,,
Brandon Mebane,88,182,7.73626373626374,,,42.0,,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,,,1.0,,,,,brandon-mebane-1,,2.0,DL,0.0,,,,,,,,,,,11.0,1.0,Career,39.0,19.5,California,81.0,0.0,0.0,,,,0.0,,,,Career
Henry Melton,27,80,5.4,Career,,10.0,,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3.0,,,,,henry-melton-1,133.0,96.0,DL,0.0,,0.0,6.0,6.0,1.0,132.0,16.0,625.0,4.7,16.0,4.0,0.0,Career,25.0,9.5,Texas,35.0,16.0,0.0,,631.0,4.7,0.0,0.0,,,
Whitney Mercilus,52,115,7.23478260869565,Career,,41.0,,,,11.0,0.0,0.0,,,,,,,,,2.0,,,,,whitney-mercilus-1,,,DL,,,,,,,,,,,,18.0,,Career,40.0,29.0,Illinois,81.0,,,,,,0.0,,,,
Cameron Meredith,8,31,4.12903225806452,Career,,99.0,,,,1.0,1.0,0.0,,,1.0,0.0,,,,,2.0,,,,,cameron-meredith-1,,,DL,,,,,,,,,,,,13.5,,Career,97.0,21.5,Nebraska,196.0,,,,,,4.0,1.0,1.0,,
Phillip Merling,6,53,1.8113207547169798,Career,,47.0,,,,5.0,0.0,0.0,,,,,,,,,7.0,,,,,phillip-merling-1,,,DL,,,,,,,,,,,,11.5,,Career,64.0,26.0,Clemson,111.0,,,,,,0.0,,,,
Brian Mihalik,2,20,1.6,Career,,43.0,,,,2.0,1.0,0.0,,9-Jun,1.0,0.0,,,,,8.0,,,,,brian-mihalik-1,,,DL,,,,,,,,,,,,8.5,,Career,42.0,16.0,Boston College,85.0,,,295.0,,,0.0,21.0,21.0,,
Bruce Miller,7,77,1.45454545454545,Career,,90.0,,0.0,0.0,2.0,0.0,0.0,,,3.0,2.0,,0.0,0.0,,4.0,,,,,bruce-miller-1,,12.0,DL,0.0,,,,,,,,,,,35.5,0.0,Career,124.0,57.5,UCF,214.0,2.0,0.0,,,,0.0,46.0,15.3,,
Roy Miller,39,119,5.243697478991599,Career,,46.0,,,,1.0,0.0,0.0,,,,,,,,,3.0,,,,,roy-miller-1,,,DL,,,,,,,,,,,,10.0,,Career,54.0,20.5,Texas,100.0,,,,,,0.0,,,,
Jeremy Mincey,33,96,5.5,,,31.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,2.0,,,,,jeremy-mincey-1,,,DL,,,,,,,,,,,,3.5,,Career,31.0,10.5,Florida,62.0,,,,,,0.0,23.0,23.0,,Career
Barkevious Mingo,25,110,3.6363636363636402,Career,,59.0,,,,4.0,1.0,0.0,,,0.0,0.0,,,,,11.0,,,,,barkevious-mingo-1,,,DL,,,,,,,,,,,,15.0,,Career,60.0,29.0,LSU,119.0,,,,,,0.0,0.0,,,
Koa Misi,36,84,6.857142857142861,Career,,112.0,,0.0,0.0,6.0,1.0,1.0,,,,,,0.0,,,8.0,,,,,koa-misi-1,,6.0,DL,0.0,,,,,,,,,,,10.5,0.0,Career,94.0,26.0,Utah,206.0,1.0,0.0,,,,28.0,,,,
Earl Mitchell,34,130,4.18461538461538,Career,,38.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2.0,,,,,earl-mitchell-1,,12.0,DL,0.0,,,,,,,,,,,8.0,0.0,Career,50.0,18.0,Arizona,88.0,2.0,0.0,,,,0.0,0.0,,,
Jayme Mitchell,9,43,3.34883720930233,,,12.0,,,,2.0,1.0,0.0,,,2.0,0.0,,,,,6.0,,,,,jayme-mitchell-1,,,DL,,,,,,,,,,,,2.5,,Career,25.0,8.5,Ole Miss,37.0,,,,,,9.0,31.0,15.5,,Career
Fili Moala,19,64,4.75,Career,,44.0,,,,0.0,0.0,0.0,,,,,,,,,5.0,,,,,fili-moala-1,,,DL,,,,,,,,,,,,9.5,,Career,46.0,23.5,USC,90.0,,,,,,0.0,,,,
Mike Montgomery,9,58,2.48275862068966,,,,,,,,,,,,1.0,0.0,,,,,,,,,,mike-montgomery-1,,,DL,,,,,,,,,,,,,,Career,,,Texas A&M,,,,,,,,14.0,14.0,,Career
Chris Moore,4,58,1.10344827586207,Career,,17.0,,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,chris-moore-3,,,DL,,,,,,,,,,,,0.0,,Career,15.0,3.0,UTEP,32.0,,,,,,0.0,,,,
Damontre Moore,4,56,1.14285714285714,Career,,81.0,,,,5.0,0.0,0.0,,,1.0,0.0,,,,,3.0,,,,,damontre-moore-1,,,DL,,,,,,,,,,,,26.5,,Career,116.0,45.0,Texas A&M,197.0,,,,,,0.0,8.0,8.0,,
Eric Moore,5,35,2.28571428571429,,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,eric-moore-1,,,DL,,,,,,,,,,,,,,Career,,,Florida State,,,,,,,6.0,1.0,1.0,,Career
Kindal Moorehead,15,89,2.69662921348315,,,,,,,,,,,,1.0,0.0,,,,,,,,,,kindal-moorehead-1,,,DL,,,,,,,,,,,,,,Career,,,Alabama,,,,,,,,0.0,0.0,,Career
Kyle Moore,8,31,4.12903225806452,Career,,36.0,,,,0.0,0.0,0.0,,,2.0,0.0,,,,,3.0,,,,,kyle-moore-2,,,DL,,,,,,,,,,,,7.0,,Career,40.0,13.0,USC,76.0,,,,,,0.0,38.0,19.0,,
Langston Moore,8,51,2.5098039215686296,,,,,,,,,,,,1.0,0.0,,,,,,,,,,langston-moore-1,,,DL,,,,,,,,,,,,,,Career,,,South Carolina,,,,,,,,2.0,2.0,,Career
Aaron Morgan,1,18,0.8888888888888891,Career,,50.0,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,4.0,,,,,aaron-morgan-1,,,DL,,,,,,,,,,,,22.0,,Career,88.0,39.5,Louisiana-Monroe,138.0,,,,,,0.0,0.0,0.0,,
Derrick Morgan,48,118,6.50847457627119,Career,,41.0,,,,2.0,0.0,0.0,,,0.0,0.0,,,,,2.0,,,,,derrick-morgan-1,1.0,,DL,,,0.0,0.0,,0.0,1.0,0.0,2.0,2.0,0.0,19.5,,Career,74.0,29.5,Georgia Tech,115.0,,,,2.0,2.0,0.0,0.0,,,
Quentin Moses,5,44,1.8181818181818201,,,21.0,,,,1.0,0.0,0.0,,,,,,,,,3.0,,,,,quentin-moses-1,,,DL,,,,,,,,,,,,16.0,,Career,56.0,32.5,Georgia,77.0,,,,,,0.0,,,,Career
Jarvis Moss,3,53,0.9056603773584909,,,20.0,,,,5.0,0.0,0.0,,,,,,,,,6.0,,,,,jarvis-moss-1,,,DL,,,,,,,,,,,,15.0,,Career,61.0,22.0,Florida,81.0,,,,,,0.0,,,,Career
Al-Quadin Muhammad,6,35,2.74285714285714,Career,,21.0,,,,1.0,0.0,,,4-Jun,0.0,0.0,,,,,1.0,,,,,al-quadin-muhammad-1,,,DL,,,,,,,,,,,,7.0,,Career,39.0,10.5,Miami (FL),60.0,,,250.0,,,,0.0,,,
Andy Mulumba,2,22,1.45454545454545,Career,,97.0,,,,3.0,1.0,0.0,,,0.0,0.0,,,,,3.0,,,,,andy-mulumba-1,,,DL,,,,,,,,,,,,4.5,,Career,59.0,18.0,Eastern Michigan,156.0,,,,,,0.0,0.0,,,
Jesse Nading,2,39,0.8205128205128199,Career,,72.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,,0.0,0.0,,2.0,,,,,jesse-nading-1,,6.0,DL,0.0,,,,,,,,,,,7.5,0.0,Career,73.0,17.0,Colorado State,145.0,1.0,0.0,,,,0.0,35.0,17.5,,
Mike Neal,18,68,4.23529411764706,Career,,43.0,,,,1.0,0.0,0.0,,,,,,,,,2.0,,,,,mike-neal-2,,,DL,,,,,,,,,,,,13.0,,Career,56.0,26.0,Purdue,99.0,,,,,,0.0,,,,
Andre Neblett,5,31,2.58064516129032,Career,,73.0,,,,5.0,1.0,0.0,,,1.0,0.0,,,,,3.0,,,,,andre-neblett-1,,,DL,,,,,,,,,,,,6.5,,Career,66.0,27.5,Temple,139.0,,,,,,6.0,14.0,14.0,,
Chris Neild,2,24,1.33333333333333,Career,,72.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,1.0,,,,,chris-neild-1,,,DL,,,,,,,,,,,,6.0,,Career,58.0,11.0,West Virginia,130.0,,,,,,0.0,1.0,1.0,,
Ryan Neill,1,43,0.37209302325581395,,,41.0,,0.0,0.0,3.0,0.0,0.0,,,1.0,1.0,,0.0,0.0,,0.0,,,,,ryan-neill-1,,6.0,DL,0.0,,,,,,,,,,,10.0,0.0,Career,30.0,21.5,Rutgers,71.0,1.0,0.0,,,,0.0,31.0,31.0,,Career
Drake Nevis,4,26,2.46153846153846,Career,,64.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,4.0,,,,,drake-nevis-1,,,DL,,,,,,,,,,,,10.0,,Career,75.0,31.5,LSU,139.0,,,,,,0.0,3.0,3.0,,
Yannick Ngakoue,36,63,9.14285714285714,Career,,26.0,,,,2.0,0.0,,,2-Jun,1.0,0.0,,,,,3.0,,,,,yannick-ngakoue-1,,,DL,,,,,,,,,,,,21.0,,Career,57.0,32.0,Maryland,83.0,,,255.0,,,,3.0,3.0,,
Haloti Ngata,129,180,11.466666666666699,,,29.0,,,,,,,,,0.0,0.0,,,,,,,,,,haloti-ngata-1,,,DL,,,,,,,,,,,,3.0,,Career,32.0,9.0,Oregon,61.0,,,,,,,0.0,,,Career
Rob Ninkovich,60,131,7.32824427480916,,,13.0,,,,,,,,,2.0,0.0,,,,,,,,,,rob-ninkovich-1,,12.0,DL,,,,,,,,,,,,8.0,,Career,35.0,17.0,Purdue,48.0,2.0,,,,,,37.0,18.5,,Career
Roosevelt Nix,0,60,0.0,Career,,80.0,,0.0,0.0,12.0,2.0,1.0,,11-May,0.0,0.0,,0.0,0.0,,12.0,,,,,roosevelt-nix-1,,6.0,DL,0.0,,,,,,,,,,,24.0,0.0,Career,102.0,65.0,Kent State,182.0,1.0,0.0,260.0,,,9.0,0.0,,,
Rakeem Nunez-Roches,10,53,3.0188679245282994,Career,,49.0,,,,2.0,0.0,0.0,,2-Jun,0.0,0.0,,,,,1.0,,,,,rakeem-nunez-roches-1,,,DL,,,,,,,,,,,,5.0,,Career,59.0,21.5,Southern Mississippi,108.0,,,305.0,,,0.0,0.0,,,
Ogemdi Nwagbuo,5,36,2.22222222222222,Career,,31.0,,,,1.0,0.0,0.0,,,,,,,,,0.0,,,,,ogemdi-nwagbuo-1,,,DL,,,,,,,,,,,,1.0,,Career,23.0,6.0,Michigan State,54.0,,,,,,0.0,,,,
Owamagbe Odighizuwa,1,18,0.8888888888888891,Career,,49.0,,,,0.0,0.0,0.0,,3-Jun,0.0,0.0,,,,,7.0,,,,,owamagbe-odighizuwa-1,,,DL,,,,,,,,,,,,12.5,,Career,85.0,24.5,UCLA,134.0,,,270.0,,,0.0,0.0,,,
Jared Odrick,32,87,5.88505747126437,Career,,57.0,,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,,,5.0,,,,,jared-odrick-1,,2.0,DL,0.0,,,,,,,,,,,14.5,1.0,Career,47.0,25.5,Penn State,104.0,0.0,0.0,,,,0.0,,,,
Larry Ogunjobi,17,45,6.044444444444441,Career,,59.0,,,,0.0,0.0,,,2-Jun,0.0,0.0,,,,,2.0,,,,,larry-ogunjobi-1,,,DL,,,,,,,,,,,,5.5,,Career,68.0,29.0,Charlotte,127.0,,,305.0,,,,0.0,,,
Alex Okafor,32,78,6.564102564102559,Career,,62.0,,,,7.0,0.0,0.0,,,,,,,,,4.0,,,,,alex-okafor-1,,,DL,,,,,,,,,,,,23.0,,Career,88.0,34.0,Texas,150.0,,,,,,0.0,,,,
Frank Okam,3,25,1.92,Career,,50.0,,0.0,0.0,1.0,2.0,1.0,,,,,,0.0,,,5.0,,,,,frank-okam-1,,6.0,DL,0.0,,,,,,,,,,,7.5,0.0,Career,45.0,15.0,Texas,95.0,1.0,0.0,,,,13.0,,,,
Amobi Okoye,26,87,4.7816091954023,,,27.0,,,,2.0,0.0,0.0,,,,,,,,,1.0,,,,,amobi-okoye-1,,,DL,,,,,,,,,,,,8.5,,Career,50.0,16.5,Louisville,77.0,,,,,,0.0,,,,Career
Romeo Okwara,12,51,3.76470588235294,Career,,53.0,,,,3.0,1.0,0.0,,4-Jun,0.0,0.0,,,,,1.0,,,,,romeo-okwara-1,,,DL,,,,,,,,,,,,12.5,,Career,61.0,20.5,Notre Dame,114.0,,,260.0,,,0.0,0.0,,,
Igor Olshansky,43,115,5.9826086956521705,,,,,,,,,,,,1.0,0.0,,,,,,,,,,igor-olshansky-1,,,DL,,,,,,,,,,,,,,Career,,,Oregon,,,,,,,,37.0,37.0,,Career
Brian Orakpo,70,132,8.48484848484848,Career,,28.0,,,,6.0,0.0,0.0,,,,,,,,,3.0,,,,,brian-orakpo-1,,,DL,,,,,,,,,,,,23.0,,Career,75.0,34.5,Texas,103.0,,,,,,0.0,,,,
Stephen Paea,24,83,4.62650602409639,Career,,73.0,,,,9.0,0.0,0.0,,,,,,,,,3.0,,,,,stephen-paea-1,,,DL,,,,,,,,,,,,14.0,,Career,56.0,29.5,Oregon State,129.0,,,,,,0.0,,,,
Jeoffrey Pagan,1,22,0.7272727272727271,2013,,16.0,,,,0.0,0.0,,12.0,4-Jun,0.0,0.0,,,,,0.0,,,,,jeoffrey-pagan-1,,,DL,,,,,,,,,,,,2.0,,2013,17.0,3.5,Alabama,33.0,,,290.0,,,,0.0,,,
Nate Palmer,9,48,3.0,Career,,7.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,nate-palmer-1,,,DL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Illinois,9.0,,,,,,0.0,,,,
Jermey Parnell,36,111,5.18918918918919,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,jermey-parnell-1,,,DL,,,,,,,,,,,,0.0,,Career,1.0,1.0,Ole Miss,1.0,,,,,,0.0,,,,
Mike Patterson,59,147,6.42176870748299,,,,,0.0,0.0,,3.0,2.0,,,,,,0.0,,,,,,,,mike-patterson-1,,12.0,DL,0.0,,,,,,,,,,,,0.0,Career,,,USC,,2.0,0.0,,,,71.0,,,,Career
Scott Paxson,0,17,0.0,,,19.0,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,1.0,,,,,scott-paxson-1,,,DL,,,,,,,,,,,,3.0,,Career,25.0,10.5,Penn State,44.0,,,,,,0.0,0.0,,,Career
Domata Peko,92,208,7.076923076923079,,,20.0,,0.0,0.0,1.0,1.0,1.0,,,,,,0.0,,,1.0,,,,,domata-peko-1,,6.0,DL,0.0,,,,,,,,,,,1.0,0.0,Career,33.0,2.5,Michigan State,53.0,1.0,0.0,,,,74.0,,,,Career
Julius Peppers,183,266,11.0075187969925,,,,,,,,,1.0,,,5.0,2.0,,,,,,,,,,julius-peppers-1,,18.0,DL,,,,,,,,,,,,,,Career,,,North Carolina,,3.0,,,,,12.0,69.0,13.8,,Career
Chris Perry,9,35,4.114285714285709,Career,,5.0,,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,chris-perry-2,,,DL,,,,,,,,,,,,2.0,,Career,19.0,4.0,Texas Tech,24.0,,,,,,0.0,,,,
Nick Perry,25,81,4.9382716049382696,Career,,41.0,,,,5.0,1.0,0.0,,,,,,,,,6.0,,,,,nick-perry-1,,,DL,,,,,,,,,,,,21.5,,Career,62.0,29.5,USC,103.0,,,,,,8.0,,,,
Corey Peters,50,129,6.2015503875969005,Career,,65.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,8.0,,,,,corey-peters-1,,,DL,,,,,,,,,,,,11.5,,Career,87.0,27.0,Kentucky,152.0,,,,,,0.0,10.0,10.0,,
Jason Peters,130,205,10.1463414634146,Career,,59.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,2.0,,,,,jason-peters-2,,,DL,,,,,,,,,,,,5.5,,Career,50.0,11.5,Georgia Tech,109.0,,,,,,0.0,0.0,0.0,,
Shaun Phillips,65,168,6.19047619047619,,,,,,,,,,,,1.0,0.0,,,,,,,,,,shaun-phillips-1,,12.0,DL,,,,,,,,,,,,,,Career,,,Purdue,,2.0,,,,,,0.0,0.0,,Career
Jason Pierre-Paul,72,137,8.40875912408759,Career,,18.0,,,,,,,,,1.0,1.0,,,,,,,,,,jason-pierre-paul-1,,6.0,DL,,,,,,,,,,,,6.5,,Career,27.0,16.5,South Florida,45.0,1.0,,,,,,18.0,18.0,,
Olsen Pierre,6,33,2.90909090909091,Career,,39.0,,,,2.0,1.0,0.0,,4-Jun,0.0,0.0,,,,,7.0,,,,,olsen-pierre-1,,,DL,,,,,,,,,,,,2.5,,Career,57.0,9.0,Miami (FL),96.0,,,305.0,,,0.0,0.0,,,
Ropati Pitoitua,19,70,4.34285714285714,Career,,50.0,,,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,ropati-pitoitua-1,,,DL,,,,,,,,,,,,3.5,,Career,42.0,13.5,Washington State,92.0,,,,,,0.0,,,,
Dontari Poe,62,121,8.19834710743802,Career,,44.0,,,,4.0,0.0,0.0,,,,,,,,,4.0,,,,,dontari-poe-1,,,DL,,,,,,,,,,,,5.0,,Career,57.0,21.5,Memphis,101.0,,,,,,0.0,,,,
Brady Poppinga,29,100,4.64,,,,,,,,,,,,1.0,0.0,,,,,,,,,,brady-poppinga-1,,,DL,,,,,,,,,,,,,,Career,,,Brigham Young,,,,,,,,0.0,0.0,,Career
Joey Porter,113,188,9.61702127659574,,,,,,,,,,,,1.0,0.0,,,,,,,,,,joey-porter-1,,,DL,,,,,,,,,,,,,,Career,,,Colorado State,,,,,,,,56.0,56.0,,Career
Zach Potter,0,45,0.0,Career,,53.0,,,,0.0,0.0,0.0,,10-May,3.0,0.0,,,,,0.0,,,,,zach-potter-1,,,DL,,,,,,,,,,,,8.0,,Career,42.0,21.5,Nebraska,95.0,,,180.0,,,0.0,11.0,3.7,,
Sione Pouha,54,106,8.15094339622642,,,,,,,,,,,,1.0,0.0,,,,,,,,,,sione-pouha-1,,,DL,,,,,,,,,,,,,,Career,,,Utah,,,,,,,,0.0,0.0,,Career
Jerrell Powe,3,28,1.7142857142857097,Career,,20.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,1.0,,,,,jerrell-powe-1,2.0,,DL,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,7.0,,Career,49.0,24.0,Ole Miss,69.0,,,,0.0,0.0,0.0,3.0,3.0,,
Brian Price,2,22,1.45454545454545,Career,,22.0,,,,4.0,0.0,0.0,,,1.0,0.0,,,,,2.0,,,,,brian-price-1,,,DL,,,,,,,,,,,,12.5,,Career,75.0,44.5,UCLA,97.0,,,,,,0.0,1.0,1.0,,
Myron Pryor,1,24,0.666666666666667,Career,,49.0,,0.0,0.0,2.0,1.0,1.0,,,1.0,0.0,,0.0,0.0,,2.0,,,,,myron-pryor-1,,6.0,DL,0.0,,,,,,,,,,,11.5,0.0,Career,69.0,20.0,Kentucky,118.0,1.0,0.0,,,,72.0,5.0,5.0,,
Mike Purcell,10,38,4.21052631578947,Career,,123.0,,,,3.0,0.0,0.0,,,,,,,,,2.0,,,,,mike-purcell-1,,,DL,,,,,,,,,,,,4.0,,Career,74.0,15.0,Wyoming,197.0,,,,,,0.0,,,,
Robert Quinn,66,125,8.448,Career,,29.0,,,,8.0,0.0,0.0,,,,,,,,,4.0,,,,,robert-quinn-1,,,DL,,,,,,,,,,,,13.0,,Career,57.0,25.5,North Carolina,86.0,,,,,,0.0,,,,
B.J. Raji,37,91,6.50549450549451,Career,,39.0,,,,1.0,0.0,0.0,,,,,,,,,9.0,,,,,bj-raji-1,,,DL,,,,,,,,,,,,12.0,,Career,53.0,29.0,Boston College,92.0,,,,,,0.0,,,,
Shane Ray,12,49,3.91836734693878,Career,,38.0,,0.0,0.0,5.0,1.0,1.0,,3-Jun,0.0,0.0,,0.0,0.0,,1.0,,,,,shane-ray-1,,6.0,DL,0.0,,,,,,,,,,,19.0,0.0,Career,82.0,34.0,Missouri,120.0,1.0,0.0,245.0,,,73.0,0.0,,,
Cory Redding,71,188,6.04255319148936,,,,,,,,,,,,1.0,1.0,,,,,,,,,,cory-redding-1,,6.0,DL,,,,,,,,,,,,,,Career,,,Texas,,1.0,,,,,,22.0,22.0,,Career
Haason Reddick,12,48,4.0,Career,,50.0,,,,4.0,2.0,,,1-Jun,1.0,0.0,,,,,5.0,,,,,haason-reddick-1,,,DL,,,,,,,,,,,,17.5,,Career,99.0,47.0,Temple,149.0,,,230.0,,,,5.0,5.0,,
Brooks Reed,43,129,5.33333333333333,Career,,39.0,,,,5.0,0.0,0.0,,,,,,,,,5.0,,,,,brooks-reed-1,,,DL,,,,,,,,,,,,17.0,,Career,75.0,25.0,Arizona,114.0,,,,,,0.0,,,,
Jarran Reed,23,56,6.571428571428571,Career,,72.0,,,,0.0,1.0,,,4-Jun,0.0,0.0,,,,,7.0,,,,,jarran-reed-1,,,DL,,,,,,,,,,,,2.0,,Career,39.0,11.0,Alabama,111.0,,,313.0,,,,0.0,,,
Nick Reed,3,26,1.84615384615385,Career,,63.0,,,,2.0,0.0,0.0,,,0.0,0.0,,,,,2.0,,,,,nick-reed-1,,,DL,,,,,,,,,,,,29.5,,Career,85.0,51.5,Oregon,148.0,,,,,,0.0,0.0,,,
Kendall Reyes,24,76,5.05263157894737,Career,,64.0,,0.0,0.0,3.0,1.0,1.0,,,2.0,0.0,,0.0,0.0,,10.0,,,,,kendall-reyes-1,,6.0,DL,0.0,,,,,,,,,,,11.5,0.0,Career,78.0,32.5,Connecticut,142.0,1.0,0.0,,,,9.0,81.0,40.5,,
Jay Richardson,14,59,3.79661016949153,,,16.0,,,,1.0,0.0,0.0,,,,,,,,,9.0,,,,,jay-richardson-1,,,DL,,,,,,,,,,,,6.0,,Career,20.0,10.5,Ohio State,36.0,,,,,,0.0,,,,Career
Sheldon Richardson,62,105,9.447619047619051,Career,,58.0,,,,3.0,1.0,0.0,,,0.0,0.0,,,,,4.0,,,,,sheldon-richardson-1,,,DL,,,,,,,,,,,,6.0,,Career,54.0,18.5,Missouri,112.0,,,,,,60.0,0.0,,,
Christian Ringo,1,20,0.8,Career,,34.0,,,,2.0,3.0,0.0,,1-Jun,0.0,0.0,,,,,2.0,,,,,christian-ringo-1,,,DL,,,,,,,,,,,,21.0,,Career,75.0,35.5,Louisiana,109.0,,,277.0,,,0.0,0.0,,,
A'Shawn Robinson,22,58,6.06896551724138,2013,,21.0,,,,0.0,0.0,,12.0,4-Jun,0.0,0.0,,,,,0.0,,,,,ashawn-robinson-1,,,DL,,,,,,,,,,,,5.5,,2013,17.0,8.0,Alabama,38.0,,,322.0,,,,0.0,,,
Adrian Robinson,1,22,0.7272727272727271,Career,,64.0,,0.0,0.0,3.0,2.0,1.0,,,2.0,0.0,,0.0,0.0,,1.0,,,,,adrian-robinson-1,,6.0,DL,0.0,,,,,,,,,,,22.5,0.0,Career,92.0,33.5,Temple,156.0,1.0,0.0,,,,24.0,50.0,25.0,,
Brian Robison,53,173,4.90173410404624,,,20.0,,0.0,0.0,2.0,1.0,0.0,,,1.0,1.0,,0.0,0.0,,4.0,,,,,brian-robison-1,,6.0,DL,0.0,,,,,,,,,,,11.0,0.0,Career,41.0,21.0,Texas,61.0,1.0,0.0,,,,9.0,2.0,2.0,,Career
Isaac Rochell,5,35,2.28571428571429,Career,,84.0,,,,0.0,1.0,,,4-Jun,0.0,0.0,,,,,7.0,,,,,isaac-rochell-1,,,DL,,,,,,,,,,,,4.5,,Career,82.0,21.0,Notre Dame,166.0,,,280.0,,,,0.0,,,
Ahtyba Rubin,59,143,6.601398601398599,Career,,34.0,,,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,ahtyba-rubin-1,,,DL,,,,,,,,,,,,2.5,,Career,42.0,8.0,Iowa State,76.0,,,,,,0.0,,,,
Frostee Rucker,51,157,5.19745222929936,,,21.0,,,,,,,,,2.0,0.0,,,,,,,,,,frostee-rucker-1,,,DL,,,,,,,,,,,,6.5,,Career,37.0,13.0,USC,58.0,,,,,,,4.0,2.0,,Career
Clifton Ryan,13,49,4.244897959183669,,,17.0,,0.0,0.0,3.0,0.0,0.0,,,,,,0.0,,,1.0,,,,,clifton-ryan-1,,2.0,DL,0.0,,,,,,,,,,,7.0,1.0,Career,42.0,10.0,Michigan State,59.0,0.0,0.0,,,,0.0,,,,Career
Ricky Sapp,1,17,0.941176470588235,Career,,72.0,,,,4.0,0.0,0.0,,,,,,,,,5.0,,,,,ricky-sapp-1,,,DL,,,,,,,,,,,,17.5,,Career,70.0,38.0,Clemson,142.0,,,,,,0.0,,,,
O'Brien Schofield,18,84,3.4285714285714306,Career,,33.0,,,,4.0,0.0,0.0,,,,,,,,,2.0,,,,,obrien-schofield-1,,,DL,,,,,,,,,,,,17.0,,Career,77.0,33.0,Wisconsin,110.0,,,,,,0.0,,,,
Ian Scott,23,65,5.66153846153846,,,,,,,,1.0,0.0,,,,,,,,,,,,,,ian-scott-1,,,DL,,,,,,,,,,,,,,Career,,,Florida,,,,,,,8.0,,,,Career
