345,Alfred Blue,19,72,4.222222222,2010,NA,3,NA,NA,NA,1,0,NA,11,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,21,6,RB,0,NA,0,1,1,1,20,1,101,5.1,1,0,NA,2010,2,0,LSU,5,1,NA,222,102,4.9,NA,0,NA,NA,NA
353,Tommy Bohanon,1,68,0.235294118,Career,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Career,3,0,Wake Forest,5,10,NA,NA,NA,NA,NA,0,NA,NA,NA
357,Brandon Bolden,12,114,1.684210526,Career,12.3,2,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,4,NA,75,0,49,12.3,562,198,RB,NA,177.9,6,807,10.6,76,486,27,2594,5.3,33,0,NA,Career,12,0,Ole Miss,14,33,NA,NA,3401,6.1,NA,0,NA,NA,NA
359,Brock Bolen,0,20,0,Career,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,301,120,RB,NA,NA,4,256,8.5,30,271,16,1308,4.8,20,0,NA,Career,0,0,Overall,2,20,NA,NA,1564,5.2,NA,0,NA,NA,NA
365,Devontae Booker,12,61,3.147540984,Career,45,1,1,0,0,0,0,NA,NA,0,0,0,0,NA,1,0,100,1,25,25,640,138,RB,0,640,2,622,7.8,80,560,21,2773,5,23,0,NA,Career,1,0,Utah,2,23,NA,212,3395,5.3,NA,0,NA,NA,NA
366,Lorenzo Booker,4,36,1.777777778,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,611,102,RB,0,NA,2,995,8.7,114,497,15,2389,4.8,17,0,NA,Career,2,0,Florida State,3,17,NA,NA,3384,5.5,NA,0,NA,NA,Career
370,Mike Boone,2,24,1.333333333,Career,4,1,1,0,0,0,0,NA,NA,0,0,0,0,NA,1,0,100,0,4,4,485,150,RB,0,133.6,1,596,9.2,65,420,24,2250,5.4,25,0,NA,Career,2,0,Cincinnati,3,25,NA,205,2846,5.9,NA,0,NA,NA,NA
402,Allen Bradford,1,19,0.842105263,Career,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,281,120,RB,NA,NA,4,176,12.6,14,267,16,1585,5.9,20,0,NA,Career,15,0,USC,21,20,NA,NA,1761,6.3,NA,0,NA,NA,NA
425,Matt Breida,16,43,5.953488372,Career,NA,2,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,564,240,RB,0,NA,3,156,7.1,22,542,37,3740,6.9,40,0,NA,Career,0,0,Georgia Southern,2,40,NA,190,3896,6.9,NA,0,NA,NA,NA
433,Curtis Brinkley,2,23,1.391304348,Career,3,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,NA,100,0,3,3,527,72,RB,NA,125.2,1,321,9.7,33,494,11,2132,4.3,12,0,NA,Career,3,0,Syracuse,3,12,NA,NA,2453,4.7,NA,0,NA,NA,NA
454,Aaron Brown,2,22,1.454545455,Career,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,568,156,RB,0,NA,5,857,10.6,81,487,20,2596,5.3,25,NA,NA,Career,NA,NA,Texas Christian,NA,26,NA,NA,3453,6.1,NA,NA,NA,NA,NA
457,Andre Brown,7,22,5.090909091,Career,-45,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,NA,0,0,0,0,593,144,RB,0,-200,2,631,9,70,523,22,2539,4.9,24,0,NA,Career,1,0,North Carolina State,1,24,NA,NA,3170,5.3,NA,0,NA,NA,NA
462,Bryce Brown,10,42,3.80952381,Career,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,115,24,RB,0,NA,1,140,12.7,11,104,3,476,4.6,4,NA,0,Career,NA,NA,Overall,NA,4,0,170,616,5.4,NA,NA,NA,NA,NA
469,Donald Brown,28,88,5.090909091,Career,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,746,210,RB,NA,NA,2,276,5.8,48,698,33,3800,5.4,35,0,NA,Career,3,0,Connecticut,3,35,NA,NA,4076,5.5,NA,0,NA,NA,NA
485,Malcolm Brown,6,54,1.777777778,Career,0,2,0,0,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,219,90,RB,0,0,4,301,20.1,15,204,11,1356,6.6,15,0,0,Career,2,0,Army,4,15,0,NA,1657,7.6,0,0,NA,NA,NA
490,Preston Brown,38,81,7.50617284,Career,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,74,12,RB,NA,NA,1,192,9.6,20,54,1,298,5.5,2,NA,NA,Career,NA,NA,Arkansas State,NA,2,NA,NA,490,6.6,NA,NA,NA,NA,NA
493,Ricky Brown,9,58,2.482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,97,12,RB,NA,NA,0,236,10.3,23,74,2,351,4.7,2,NA,NA,Career,NA,NA,Texas,NA,2,NA,NA,587,6.1,NA,NA,NA,NA,Career
494,Ronnie Brown,48,132,5.818181818,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,0,0,0,0,571,180,RB,NA,0,2,668,11.5,58,513,28,2707,5.3,30,NA,NA,Career,NA,NA,Auburn,NA,30,NA,NA,3375,5.9,NA,NA,NA,NA,Career
502,Vincent Brown,9,38,3.789473684,Career,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB,NA,NA,NA,NA,NA,NA,9,0,12,1.3,0,NA,NA,Career,NA,NA,Florida,NA,NA,NA,NA,12,1.3,NA,NA,NA,NA,NA
524,Correll Buckhalter,32,103,4.970873786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,437,168,RB,NA,NA,1,200,8.3,24,413,27,2522,6.1,28,NA,NA,Career,NA,NA,Nebraska,NA,28,NA,NA,2722,6.2,NA,NA,NA,NA,Career
546,Rex Burkhead,16,73,3.506849315,Career,15.1,0,4,NA,NA,0,1,NA,NA,0,0,0,0,NA,7,0,57.1,3,46,6.6,695,210,RB,0,253.8,5,507,8.5,60,635,30,3329,5.2,35,0,NA,Career,4,0,Nebraska,4,35,NA,NA,3836,5.5,NA,0,NA,NA,NA
566,Michael Bush,26,89,4.674157303,NA,12.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,14,NA,35.7,3,115,8.2,485,246,RB,NA,175.4,2,651,13,50,435,39,2508,5.8,41,NA,NA,Career,NA,NA,Louisville,NA,41,NA,NA,3159,6.5,NA,NA,NA,NA,Career
568,Reggie Bush,72,134,8.597014925,NA,24,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,3,NA,33.3,1,52,17.3,528,252,RB,3,288.9,13,1301,13.7,95,433,25,3169,7.3,38,0,NA,Career,1,0,USC,1,42,NA,NA,4470,8.5,NA,0,NA,NA,Career
618,Ka'Deem Carey,3,36,1.333333333,Career,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,820,312,RB,0,NA,4,679,8.8,77,743,48,4239,5.7,52,0,NA,Career,1,0,Arizona,1,52,NA,196,4918,6,NA,0,NA,NA,NA
643,Chris Carson,22,33,10.66666667,Career,10.3,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,3,NA,66.7,0,31,10.3,243,84,RB,0,153.5,1,298,9.9,30,213,13,1076,5.1,14,NA,NA,Career,NA,NA,Oklahoma State,NA,14,NA,218,1374,5.7,NA,NA,NA,NA,NA
649,Delone Carter,3,27,1.777777778,Career,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,150,RB,NA,NA,1,208,7.4,28,646,24,3104,4.8,25,0,NA,Career,2,0,Syracuse,3,25,NA,NA,3312,4.9,NA,0,NA,NA,NA
656,Rock Cartwright,11,154,1.142857143,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,132,42,RB,0,NA,0,186,9.3,20,112,7,570,5.1,7,NA,0,Career,NA,NA,Kansas State,NA,7,0,NA,756,5.7,NA,NA,NA,NA,Career
668,Tim Castille,1,31,0.516129032,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,126,RB,NA,NA,0,380,6.3,60,161,21,533,3.3,21,0,NA,Career,2,0,Alabama,2,21,NA,NA,913,4.1,NA,0,NA,NA,Career
685,Jamaal Charles,72,119,9.680672269,Career,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,234,RB,NA,NA,3,539,11,49,533,36,3328,6.2,39,0,NA,Career,3,0,Texas,4,39,NA,NA,3867,6.6,NA,0,NA,NA,NA
700,Tashard Choice,14,88,2.545454545,Career,37,0,1,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,1,NA,100,1,17,17,738,174,RB,NA,572.8,0,288,7,41,697,28,3465,5,28,0,NA,Career,2,0,Overall,2,29,NA,NA,3753,5.1,0,0,NA,NA,NA
703,Nick Chubb,18,32,9,Career,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,789,288,RB,0,NA,4,361,11.6,31,758,44,4769,6.3,48,NA,NA,Career,NA,NA,Georgia,NA,48,NA,225,5130,6.5,NA,NA,NA,NA,NA
724,Charles Clay,33,127,4.157480315,Career,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Career,9,1,Tulsa,11,38,NA,NA,NA,NA,NA,0,NA,NA,NA
730,Corey Clement,6,31,3.096774194,Career,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,0,0,0,0,605,228,RB,0,0,2,279,9.6,29,576,36,3092,5.4,38,NA,NA,Career,NA,NA,Wisconsin,NA,38,NA,227,3371,5.6,NA,NA,NA,NA,NA
742,Patrick Cobbs,4,54,1.185185185,NA,27.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,3,NA,66.7,2,43,14.3,828,210,RB,1,407.1,1,348,9.4,37,791,33,3911,4.9,34,NA,NA,Career,NA,NA,North Texas,NA,35,NA,NA,4259,5.1,NA,NA,NA,NA,Career
760,Derrick Coleman,1,63,0.253968254,Career,NA,3,NA,NA,NA,1,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,358,114,RB,NA,NA,0,66,3.9,17,341,19,1780,5.2,19,0,NA,Career,19,0,UCLA,22,19,NA,NA,1846,5.2,NA,0,NA,NA,NA
774,Tevin Coleman,33,70,7.542857143,Career,NA,1,NA,0,0,0,0,NA,NA,0,0,NA,1,NA,NA,0,NA,NA,NA,NA,506,174,RB,0,NA,0,383,7.1,54,452,28,3219,7.1,28,0,NA,Career,4,0,Indiana,5,29,NA,210,3602,7.1,NA,0,NA,NA,NA
777,Alex Collins,14,36,6.222222222,Career,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,692,216,RB,0,NA,0,167,6.2,27,665,36,3703,5.6,36,0,NA,Career,1,0,Arkansas,1,36,NA,215,3870,5.6,NA,0,NA,NA,NA
808,James Conner,16,37,6.918918919,Career,NA,1,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,698,338,RB,0,NA,4,412,13.7,30,668,52,3733,5.6,56,0,NA,Career,1,0,Pitt,2,56,1,235,4145,5.9,NA,0,NA,NA,NA
809,John Conner,0,62,0,Career,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,79,48,RB,NA,NA,4,193,7.7,25,54,4,247,4.6,8,0,NA,Career,4,0,Kentucky,4,8,NA,NA,440,5.6,NA,0,NA,NA,NA
815,Dalvin Cook,24,29,13.24137931,Career,NA,4,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,766,288,RB,0,NA,2,935,11.8,79,687,46,4464,6.5,48,0,NA,Career,4,0,Florida State,8,48,NA,213,5399,7,NA,0,NA,NA,NA
817,Jameel Cook,4,109,0.587155963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,180,36,RB,NA,NA,6,506,7.9,64,116,0,526,4.5,6,NA,NA,Career,NA,NA,Illinois,NA,6,NA,NA,1032,5.7,NA,NA,NA,NA,Career
879,Isaiah Crowell,25,77,5.194805195,Career,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,36,RB,NA,NA,1,59,7.4,8,185,5,850,4.6,6,NA,NA,Career,NA,NA,Georgia,NA,6,NA,NA,909,4.7,NA,NA,NA,NA,NA
893,Benny Cunningham,12,86,2.23255814,2009,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,18,RB,NA,NA,1,73,14.6,5,46,2,173,3.8,3,NA,NA,2009,NA,NA,Middle Tennessee State,NA,3,NA,NA,246,4.8,NA,0,NA,NA,NA
914,Mike Daniels,42,111,6.054054054,Career,-22.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,2,NA,0,0,0,0,76,12,RB,0,-100,1,223,9.3,24,52,1,214,4.1,2,NA,NA,Career,NA,NA,Cincinnati,NA,2,NA,205,437,5.8,NA,NA,NA,NA,NA
927,Orleans Darkwa,6,52,1.846153846,Career,14.4,0,3,0,0,0,0,NA,NA,0,0,1,0,NA,5,0,60,2,77,15.4,740,234,RB,0,281.4,0,595,7.7,77,663,39,2953,4.5,39,0,NA,Career,1,0,Tulane,1,39,NA,210,3548,4.8,NA,0,NA,NA,NA
933,Najeh Davenport,20,73,4.383561644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,191,96,RB,NA,NA,3,381,10.9,35,156,13,830,5.3,16,NA,NA,Career,NA,NA,Miami (FL),NA,16,NA,NA,1211,6.3,NA,NA,NA,NA,Career
937,Anthony Davis,13,47,4.425531915,Career,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,18,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Career,4,0,Connecticut,5,3,NA,175,NA,NA,NA,0,NA,NA,NA
939,Carey Davis,1,39,0.41025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,324,36,RB,NA,NA,5,727,6.5,112,212,1,992,4.7,6,NA,NA,Career,NA,NA,Illinois,NA,6,NA,NA,1719,5.3,NA,NA,NA,NA,Career
945,Corey Davis,15,42,5.714285714,Career,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,RB,NA,NA,0,64,12.8,5,17,0,48,2.8,0,0,NA,Career,1,0,Pitt,3,NA,NA,NA,112,5.1,NA,0,NA,NA,NA
957,Knile Davis,10,57,2.807017544,Career,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,126,RB,NA,NA,2,297,9.3,32,349,19,1862,5.3,21,0,NA,Career,5,0,Arkansas,5,21,NA,NA,2159,5.7,NA,0,NA,NA,NA
960,Mike Davis,10,47,3.404255319,Career,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,596,126,RB,NA,NA,2,667,9.1,73,523,19,2231,4.3,21,0,NA,Career,5,0,South Carolina,5,21,NA,NA,2898,4.9,NA,0,NA,NA,NA
