"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"135","Sean Davis",16,48,5.33333333333333,"Career",NA,98,NA,NA,NA,7,2,0,NA,"1-Jun",5,0,NA,NA,NA,NA,14,NA,NA,NA,NA,"sean-davis-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",221,10,"Maryland",319,NA,NA,202,NA,NA,0,98,19.6,NA,NA
"136","Thomas Davis",101,192,8.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thomas-davis-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Georgia",NA,1,NA,NA,NA,NA,NA,45,15,NA,"Career"
"137","Vontae Davis",49,121,6.47933884297521,"Career",NA,67,NA,NA,NA,NA,NA,NA,NA,"",7,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"vontae-davis-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",139,13.5,"Illinois",206,1,NA,NA,NA,NA,NA,12,1.7,NA,NA
"138","Louis Delmas",29,78,5.94871794871795,"Career",NA,106,NA,NA,NA,NA,NA,NA,NA,"",12,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"louis-delmas-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",203,11.5,"Western Michigan",309,1,NA,NA,NA,NA,NA,152,12.7,NA,NA
"139","Quintin Demps",26,110,3.78181818181818,"Career",NA,82,NA,NA,NA,NA,NA,1,NA,"",17,3,NA,1,NA,NA,NA,NA,NA,NA,NA,"quintin-demps-1",NA,30,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",135,4.5,"UTEP",217,5,NA,NA,NA,NA,51,404,23.8,NA,NA
"140","Will Demps",32,97,5.27835051546392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"will-demps-1",NA,12,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"San Diego State",NA,2,NA,NA,NA,NA,NA,185,37,NA,"Career"
"141","Alfonzo Dennard",8,29,4.41379310344828,"2008",NA,NA,NA,NA,NA,NA,NA,NA,11,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"alfonzo-dennard-1",NA,0,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"Nebraska",NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"142","James Dockery",2,31,1.03225806451613,"Career",NA,30,NA,NA,NA,0,0,0,NA,"",6,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"james-dockery-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",76,3,"Oregon State",106,NA,NA,NA,NA,NA,0,16,2.7,NA,NA
"143","Kevin Dockery",9,61,2.36065573770492,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,"",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kevin-dockery-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",37,5,"Mississippi State",53,NA,NA,NA,NA,NA,NA,83,13.8,NA,"Career"
"144","Mike Doss",18,57,5.05263157894737,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"",8,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"mike-doss-1",NA,24,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,4,NA,NA,NA,NA,103,184,23,NA,"Career"
"145","Nate Ebner",12,111,1.72972972972973,"Career",NA,12,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"nate-ebner-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",18,1,"Ohio State",30,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"146","Mario Edwards",13,59,3.52542372881356,"Career",NA,1,NA,NA,NA,0,0,0,NA,"3-Jun",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mario-edwards-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Virginia Tech",1,NA,NA,294,NA,NA,0,NA,NA,NA,NA
"147","Abram Elam",29,104,4.46153846153846,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abram-elam-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Overall",NA,NA,NA,NA,NA,NA,0,132,26.4,NA,"Career"
"148","Matt Elam",12,41,4.68292682926829,"Career",NA,52,NA,NA,NA,NA,NA,NA,NA,"",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matt-elam-1",1,NA,"DB",NA,NA,NA,NA,NA,NA,1,0,5,5,0,5,NA,"Career",124,23.5,"Florida",176,NA,NA,NA,5,5,NA,91,15.2,NA,NA
"149","Javien Elliott",6,52,1.84615384615385,"Career",NA,8,NA,NA,NA,2,0,NA,NA,"11-May",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"javien-elliott-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",29,4,"Florida State",37,NA,NA,176,NA,NA,NA,4,4,NA,NA
"150","Josh Evans",14,49,4.57142857142857,"Career",NA,53,NA,NA,NA,0,0,0,NA,"",5,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"josh-evans-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",101,7,"Florida",154,NA,NA,NA,NA,NA,0,47,9.4,NA,NA
"151","Justin Evans",7,24,4.66666666666667,"Career",NA,66,NA,NA,NA,0,0,NA,NA,"1-Jun",5,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"justin-evans-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",99,6,"Texas A&M",165,NA,NA,195,NA,NA,NA,0,0,NA,NA
"152","Deshazor Everett",7,64,1.75,"Career",NA,95,NA,0,0,0,1,NA,NA,"Jun-00",5,2,NA,0,NA,NA,13,NA,NA,NA,NA,"deshazor-everett-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",117,7.5,"Texas A&M",212,2,0,193,NA,NA,NA,64,12.8,NA,NA
"153","Demarcus Faggins",16,84,3.04761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"demarcus-faggins-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Kansas State",NA,NA,NA,NA,NA,NA,NA,89,17.8,NA,"Career"
"154","Clayton Fejedelem",7,64,1.75,"Career",NA,88,NA,0,0,1,1,NA,NA,"1-Jun",2,0,NA,0,NA,NA,9,NA,NA,NA,NA,"clayton-fejedelem-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",101,5.5,"Illinois",189,1,NA,200,NA,NA,NA,18,9,NA,NA
"155","Travis Fisher",28,90,4.97777777777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",4,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"travis-fisher-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"UCF",NA,1,NA,NA,NA,NA,0,36,9,NA,"Career"
"156","Minkah Fitzpatrick",23,32,11.5,"Career",NA,61,NA,0,0,2,0,NA,NA,"1-Jun",9,4,NA,0,NA,NA,24,NA,NA,NA,NA,"minkah-fitzpatrick-1",NA,30,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",110,16.5,"Alabama",171,5,NA,202,NA,NA,NA,274,30.4,NA,NA
"157","Jamell Fleming",5,46,1.73913043478261,"Career",NA,50,NA,0,0,0,0,1,NA,"",7,1,NA,0,0,NA,0,NA,NA,NA,NA,"jamell-fleming-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",118,12.5,"Oklahoma",168,2,0,NA,NA,NA,56,82,11.7,NA,NA
"158","Bradley Fletcher",26,73,5.6986301369863,"Career",NA,52,NA,NA,NA,0,0,0,NA,"",5,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"bradley-fletcher-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",99,2,"Iowa",151,NA,NA,NA,NA,NA,0,5,1,NA,NA
"159","Jamar Fletcher",11,105,1.67619047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jamar-fletcher-1",NA,30,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Wisconsin",NA,5,NA,NA,NA,NA,NA,459,21.9,NA,"Career"
"160","Brandon Flowers",46,119,6.18487394957983,"Career",NA,58,NA,NA,NA,NA,NA,NA,NA,"",10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brandon-flowers-1",NA,12,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",99,17,"Virginia Tech",157,2,NA,NA,NA,NA,NA,172,17.2,NA,NA
"161","Domonique Foxworth",18,78,3.69230769230769,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"domonique-foxworth-1",NA,12,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Maryland",NA,2,NA,NA,NA,NA,12,128,16,NA,"Career"
"162","Vernon Fox",11,98,1.79591836734694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vernon-fox-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Fresno State",NA,NA,NA,NA,NA,NA,NA,54,13.5,NA,"Career"
"163","Eric Frampton",6,91,1.05494505494505,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,"",6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eric-frampton-1",NA,12,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",107,9.5,"Washington State",187,2,NA,NA,NA,NA,NA,86,14.3,NA,"Career"
"164","Aaron Francisco",11,75,2.34666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aaron-francisco-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Brigham Young",NA,NA,NA,NA,NA,NA,NA,98,14,NA,"Career"
"165","Coye Francies",1,23,0.695652173913043,"Career",NA,40,NA,NA,NA,0,0,0,NA,"",4,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"coye-francies-1",2,NA,"DB",NA,NA,0,0,NA,0,2,0,-5,-2.5,0,2,NA,"Career",68,8,"Overall",108,NA,NA,NA,-5,-2.5,0,34,8.5,NA,NA
"166","Dominique Franks",6,52,1.84615384615385,"Career",NA,32,NA,NA,NA,NA,NA,1,NA,"",6,2,NA,0,NA,NA,NA,NA,NA,NA,NA,"dominique-franks-1",NA,18,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",63,2.5,"Oklahoma",95,3,NA,NA,NA,NA,39,149,24.8,NA,NA
"167","Kavon Frazier",3,44,1.09090909090909,"2012",NA,NA,NA,NA,NA,NA,NA,NA,12,"Jun-00",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kavon-frazier-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"Central Michigan",NA,1,NA,213,NA,NA,NA,49,49,NA,NA
"168","Isaiah Frey",3,27,1.77777777777778,"Career",NA,40,NA,NA,NA,0,0,0,NA,"",7,0,NA,NA,NA,NA,27,NA,NA,NA,NA,"isaiah-frey-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,"Career",101,5,"Nevada",141,NA,NA,NA,NA,NA,0,34,4.9,NA,NA
"169","Jamaal Fudge",2,33,0.96969696969697,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,"",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jamaal-fudge-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",43,0.5,"Clemson",65,NA,NA,NA,NA,NA,NA,131,13.1,NA,"Career"
"170","Vincent Fuller",9,76,1.89473684210526,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"",8,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"vincent-fuller-1",NA,12,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Virginia Tech",NA,2,NA,NA,NA,NA,50,45,5.6,NA,"Career"
"171","E.J. Gaines",15,43,5.58139534883721,"Career",NA,61,NA,0,0,1,1,1,NA,"10-May",8,0,NA,0,NA,NA,20,NA,NA,NA,NA,"ej-gaines-1",NA,12,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",183,14,"Missouri",244,2,0,190,NA,NA,13,71,8.9,NA,NA
"172","Terence Garvin",6,75,1.28,"Career",NA,101,NA,0,0,1,2,0,NA,"",3,1,NA,0,0,NA,7,NA,NA,NA,NA,"terence-garvin-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,"Career",134,21.5,"West Virginia",235,1,0,NA,NA,NA,0,74,24.7,NA,NA
"173","Rashaan Gaulden",1,25,0.64,"Career",NA,45,NA,NA,NA,1,3,NA,NA,"1-Jun",1,0,NA,NA,NA,NA,9,NA,NA,NA,NA,"rashaan-gaulden-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",92,9.5,"Tennessee",137,NA,NA,193,NA,NA,NA,0,0,NA,NA
"174","Randall Gay",17,71,3.83098591549296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"randall-gay-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"LSU",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Career"
"175","William Gay",50,176,4.54545454545455,NA,NA,17,NA,NA,NA,1,0,0,NA,"",7,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"william-gay-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",63,6,"Louisville",80,NA,NA,NA,NA,NA,0,70,10,NA,"Career"
"176","Clayton Geathers",13,56,3.71428571428571,"Career",NA,155,NA,NA,NA,5,2,0,NA,"2-Jun",3,0,NA,NA,NA,NA,30,NA,NA,NA,NA,"clayton-geathers-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",227,19,"UCF",382,NA,NA,208,NA,NA,0,7,2.3,NA,NA
"177","Brandon Ghee",3,29,1.6551724137931,"Career",NA,44,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,18,NA,NA,NA,NA,"brandon-ghee-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",110,12.5,"Wake Forest",154,NA,NA,NA,NA,NA,0,0,0,NA,NA
"178","Marcus Gilchrist",37,126,4.6984126984127,"Career",NA,81,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marcus-gilchrist-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",110,5.5,"Clemson",191,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"179","Stephon Gilmore",68,113,9.6283185840708,"Career",22.7,41,2,NA,NA,NA,NA,NA,NA,"",8,1,0,0,NA,3,NA,66.7,0,68,22.7,"stephon-gilmore-1",7,6,"DB",0,257.1,NA,NA,NA,NA,7,0,37,5.3,0,7,NA,"Career",140,15,"South Carolina",181,1,NA,NA,37,5.3,NA,86,10.8,NA,NA
"180","Matt Giordano",18,116,2.48275862068966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matt-giordano-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,15,7.5,NA,"Career"
"181","Tashaun Gipson",44,112,6.28571428571429,"Career",NA,71,NA,NA,NA,NA,NA,NA,NA,"",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tashaun-gipson-1",1,NA,"DB",NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,NA,"Career",179,8,"Wyoming",250,NA,NA,NA,1,1,NA,100,11.1,NA,NA
"182","Charles Godfrey",31,95,5.22105263157895,"Career",NA,53,NA,NA,NA,1,0,0,NA,"",7,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"charles-godfrey-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",130,3.5,"Iowa",183,NA,NA,NA,NA,NA,0,38,5.4,NA,NA
"183","Dashon Goldson",52,127,6.5511811023622,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,"",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dashon-goldson-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",75,3.5,"Washington",130,1,NA,NA,NA,NA,NA,82,20.5,NA,"Career"
"184","Robert Golden",11,92,1.91304347826087,"Career",NA,52,NA,0,0,1,0,0,NA,"",4,2,NA,0,0,NA,0,NA,NA,NA,NA,"robert-golden-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",131,5.5,"Arizona",183,2,0,NA,NA,NA,0,184,46,NA,NA
"185","Josh Gordy",9,59,2.4406779661017,"Career",NA,74,NA,NA,NA,NA,NA,NA,NA,"",10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"josh-gordy-1",NA,12,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",138,3,"Central Michigan",212,2,NA,NA,NA,NA,NA,139,13.9,NA,NA
"186","Danny Gorrer",2,37,0.864864864864865,"Career",NA,67,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,10,NA,NA,NA,NA,"danny-gorrer-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",74,2,"Texas A&M",141,NA,NA,NA,NA,NA,0,0,0,NA,NA
"187","Nick Graham",1,19,0.842105263157895,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,"",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nick-graham-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"Career",86,3.5,"Tulsa",125,NA,NA,NA,NA,NA,NA,63,9,NA,"Career"
"188","Charles Grant",53,118,7.1864406779661,"Career",NA,2,NA,NA,NA,0,0,NA,NA,"11-May",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"charles-grant-2",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",17,1,"Arkansas State",19,NA,NA,187,NA,NA,NA,0,NA,NA,NA
"189","Deon Grant",76,176,6.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deon-grant-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Tennessee",NA,1,NA,NA,NA,NA,NA,246,17.6,NA,"Career"
"190","Dwayne Gratz",10,43,3.72093023255814,"Career",NA,48,NA,0,0,3,15,1,NA,"",8,2,NA,0,0,NA,16,NA,NA,NA,NA,"dwayne-gratz-1",NA,18,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",141,10,"Connecticut",189,3,0,NA,NA,NA,34,152,19,NA,NA
"191","J.T. Gray",4,21,3.04761904761905,"Career",NA,120,NA,0,0,0,0,NA,NA,"Jun-00",1,1,NA,0,NA,NA,8,NA,NA,NA,NA,"jt-gray-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",89,14.5,"Mississippi State",209,1,NA,197,NA,NA,NA,58,58,NA,NA
"192","Courtney Greene",5,30,2.66666666666667,"Career",NA,168,NA,NA,NA,3,0,0,NA,"",7,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"courtney-greene-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",218,12,"Rutgers",386,NA,NA,NA,NA,NA,0,40,5.7,NA,NA
"193","Eric Green",12,51,3.76470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eric-green-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Virginia Tech",NA,2,NA,NA,NA,NA,NA,264,33,NA,"Career"
"194","Jabari Greer",36,133,4.33082706766917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jabari-greer-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,26,13,NA,"Career"
"195","Jonte Green",4,24,2.66666666666667,"Career",NA,81,NA,NA,NA,0,1,0,NA,"",2,0,NA,NA,NA,NA,29,NA,NA,NA,NA,"jonte-green-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",136,4,"New Mexico State",217,NA,NA,NA,NA,NA,0,33,16.5,NA,NA
"196","Steve Gregory",25,111,3.6036036036036,NA,NA,19,NA,NA,NA,NA,NA,1,NA,"",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"steve-gregory-1",NA,18,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",41,6,"Syracuse",60,3,NA,NA,NA,NA,7,46,7.7,NA,"Career"
"197","Cedric Griffin",29,89,5.21348314606742,NA,NA,27,NA,0,0,NA,0,1,NA,"",3,0,NA,0,0,NA,NA,NA,NA,NA,NA,"cedric-griffin-1",NA,12,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",44,0,"Texas",71,2,0,NA,NA,NA,0,29,9.7,NA,"Career"
"198","Michael Griffin",64,154,6.64935064935065,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,"",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"michael-griffin-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",116,5.5,"Texas",188,NA,NA,NA,NA,NA,NA,41,5.1,NA,"Career"
"199","Shaquill Griffin",19,45,6.75555555555556,"Career",NA,34,NA,0,0,0,1,NA,NA,"Jun-00",6,2,NA,0,NA,NA,27,NA,NA,NA,NA,"shaquill-griffin-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",79,3,"UCF",113,2,NA,194,NA,NA,NA,168,28,NA,NA
"200","Otis Grigsby",1,16,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"otis-grigsby-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"Kentucky",NA,1,0,NA,NA,NA,NA,NA,NA,NA,"Career"
"201","Ladarius Gunter",4,28,2.28571428571429,"Career",NA,25,NA,0,0,1,0,NA,NA,"2-Jun",6,1,NA,0,NA,NA,14,NA,NA,NA,NA,"ladarius-gunter-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",76,3,"Miami (FL)",101,1,NA,198,NA,NA,NA,151,25.2,NA,NA
"202","Winston Guy",3,37,1.2972972972973,"Career",NA,150,NA,NA,NA,1,1,NA,NA,"",5,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"winston-guy-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",147,20,"Kentucky",297,NA,NA,NA,NA,NA,NA,-2,-0.4,NA,NA
"203","Joe Haden",66,132,8,"Career",NA,61,NA,NA,NA,NA,NA,NA,NA,"",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"joe-haden-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",157,9,"Florida",218,NA,NA,NA,NA,NA,NA,166,20.8,NA,NA
"204","Eric Hagg",3,22,2.18181818181818,"Career",NA,30,NA,0,0,1,1,0,NA,"",6,0,NA,0,0,NA,7,NA,NA,NA,NA,"eric-hagg-1",NA,6,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"Career",100,14,"Nebraska",130,1,0,NA,NA,NA,3,37,6.2,NA,NA
"205","Leon Hall",60,152,6.31578947368421,NA,NA,20,NA,NA,NA,NA,NA,1,NA,"",12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leon-hall-1",NA,12,"DB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",86,5,"Michigan",106,2,NA,NA,NA,NA,83,23,1.9,NA,"Career"
