"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"163","Charles Gordon",4,33,1.93939393939394,NA,5,13,2,NA,NA,NA,NA,NA,NA,"",9,0,1,0,NA,5,NA,40,1,50,10,"charles-gordon-1",NA,54,"WR",0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",15,1.5,"Kansas",28,9,NA,NA,NA,NA,NA,52,5.8,NA,"Career"
"164","Josh Gordon",31,63,7.87301587301587,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"josh-gordon-1",NA,42,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Baylor",3,7,NA,NA,NA,NA,NA,0,NA,NA,NA
"165","T.J. Graham",7,47,2.38297872340426,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,"tj-graham-1",NA,96,"WR",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"North Carolina State",1,16,NA,NA,NA,NA,NA,0,NA,NA,NA
"166","Jakeem Grant",9,52,2.76923076923077,"Career",92,1,1,0,0,0,0,NA,NA,"7-May",0,0,0,4,NA,1,0,100,1,72,72,"jakeem-grant-1",NA,198,"WR",0,1034.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Texas Tech",5,33,NA,168,NA,NA,NA,0,NA,NA,NA
"167","Ryan Grant",38,68,8.94117647058824,"Career",-22.5,0,0,0,0,0,0,NA,NA,"1-Jun",0,0,1,0,NA,2,0,0,0,0,0,"ryan-grant-2",NA,126,"WR",0,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Tulane",4,21,NA,191,NA,NA,NA,0,NA,NA,NA
"168","A.J. Green",80,111,11.5315315315315,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"1-Jun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aj-green-1",NA,138,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Georgia",1,23,NA,160,NA,NA,NA,0,NA,NA,NA
"169","Dorial Green-Beckham",7,31,3.61290322580645,"Career",NA,0,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"dorial-green-beckham-1",NA,102,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Missouri",1,17,NA,225,NA,NA,NA,0,NA,NA,NA
"170","Rashad Greene",2,25,1.28,"Career",NA,0,NA,0,0,0,0,NA,NA,"Jun-00",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"rashad-greene-1",NA,192,"WR",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Florida State",1,32,NA,180,NA,NA,NA,0,NA,NA,NA
"171","D.J. Hackett",15,42,5.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dj-hackett-1",NA,66,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Colorado",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"172","Derek Hagan",14,100,2.24,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"derek-hagan-1",NA,162,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Arizona State",1,27,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"173","Marvin Hall",4,33,1.93939393939394,"Career",43.7,1,3,0,0,0,0,NA,NA,"10-May",0,0,0,0,NA,3,0,100,2,91,30.3,"marvin-hall-1",NA,6,"WR",0,574.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Washington",1,1,NA,190,NA,NA,NA,0,NA,NA,NA
"174","DaeSean Hamilton",4,30,2.13333333333333,"Career",NA,0,NA,0,0,0,0,NA,NA,"1-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"daesean-hamilton-1",NA,110,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Penn State",3,18,1,204,NA,NA,NA,0,NA,NA,NA
"175","Leonard Hankerson",12,41,4.68292682926829,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leonard-hankerson-1",NA,132,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Miami (FL)",5,22,NA,NA,NA,NA,NA,0,NA,NA,NA
"176","James Hardy",1,16,1,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"james-hardy-1",NA,216,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Indiana",1,36,NA,NA,NA,NA,NA,0,NA,NA,NA
"177","Justin Hardy",9,73,1.97260273972603,"Career",18.7,3,4,0,0,0,0,NA,NA,"Jun-00",0,0,0,0,NA,10,0,40,2,147,14.7,"justin-hardy-1",NA,216,"WR",0,229.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"East Carolina",7,36,NA,188,NA,NA,NA,0,NA,NA,NA
"178","Justin Hardee",3,46,1.04347826086957,"Career",NA,9,NA,0,0,0,0,NA,NA,"1-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"justin-hardee-1",NA,6,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",9,0,"Illinois",18,1,NA,200,NA,NA,NA,0,NA,NA,NA
"179","Dwayne Harris",13,106,1.9622641509434,"Career",21.4,1,4,NA,NA,NA,NA,NA,NA,"",0,0,0,3,NA,9,NA,44.4,2,153,17,"dwayne-harris-1",NA,174,"WR",0,260.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"East Carolina",4,29,NA,NA,NA,NA,NA,0,NA,NA,NA
"180","Marvin Harrison",161,190,13.5578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"marvin-harrison-1",NA,138,"WR",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Syracuse",NA,23,NA,NA,NA,NA,NA,0,0,NA,"Career"
"181","Brian Hartline",36,104,5.53846153846154,"Career",NA,5,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brian-hartline-1",NA,78,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",9,0,"Ohio State",14,13,NA,NA,NA,NA,NA,0,NA,NA,NA
"182","Andrew Hawkins",19,74,4.10810810810811,"Career",NA,4,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"andrew-hawkins-1",NA,30,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",13,0,"Toledo",17,5,NA,NA,NA,NA,NA,0,NA,NA,NA
"183","Lavelle Hawkins",7,56,2,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"lavelle-hawkins-1",NA,78,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"California",2,13,NA,NA,NA,NA,NA,0,NA,NA,NA
"184","Kelvin Hayden",27,101,4.27722772277228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"kelvin-hayden-1",NA,24,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Illinois",NA,4,NA,NA,NA,NA,NA,84,21,NA,"Career"
"185","Junior Hemingway",2,31,1.03225806451613,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"junior-hemingway-1",NA,66,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Michigan",4,11,NA,NA,NA,NA,NA,0,NA,NA,NA
"186","Devery Henderson",41,124,5.29032258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"devery-henderson-1",164,132,"WR",NA,NA,19,1335,16.5,81,83,3,433,5.2,22,NA,NA,"Career",NA,NA,"LSU",NA,22,NA,NA,1768,10.8,NA,NA,NA,NA,"Career"
"187","Devin Hester",57,156,5.84615384615385,NA,NA,0,NA,NA,NA,NA,NA,1,NA,"",5,0,NA,2,0,NA,NA,NA,NA,NA,NA,"devin-hester-1",34,48,"WR",4,NA,0,196,19.6,10,24,1,160,6.7,1,1,NA,"Career",11,1,"Miami (FL)",11,8,NA,NA,356,10.5,0,57,11.4,NA,"Career"
"188","Darrius Heyward-Bey",25,144,2.77777777777778,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"darrius-heyward-bey-1",NA,90,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Maryland",3,15,NA,NA,NA,NA,NA,0,NA,NA,NA
"189","Rashard Higgins",6,54,1.77777777777778,"Career",NA,0,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"rashard-higgins-1",NA,186,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Colorado State",3,31,NA,190,NA,NA,NA,0,NA,NA,NA
"190","Ike Hilliard",53,161,5.26708074534162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"ike-hilliard-1",NA,174,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"191","Jeremy Hill",22,55,6.4,"2008",NA,NA,NA,NA,NA,NA,NA,NA,6,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeremy-hill-1",NA,0,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"Ball State",NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"192","Stephen Hill",4,23,2.78260869565217,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"stephen-hill-1",NA,60,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Georgia Tech",1,10,NA,NA,NA,NA,NA,0,NA,NA,NA
"193","T.Y. Hilton",77,118,10.4406779661017,"Career",29,0,2,NA,NA,1,1,NA,NA,"",0,0,0,4,NA,2,0,100,1,38,19,"ty-hilton-1",NA,222,"WR",2,424.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Florida International",4,37,NA,NA,NA,NA,NA,0,NA,NA,NA
"194","Domenik Hixon",18,76,3.78947368421053,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"domenik-hixon-1",NA,96,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Akron",1,16,NA,NA,NA,NA,NA,25,25,NA,"Career"
"195","Jesse Holley",1,28,0.571428571428571,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jesse-holley-1",NA,42,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0,"North Carolina",6,7,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"196","Mack Hollins",3,32,1.5,"Career",NA,6,NA,0,0,0,1,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"mack-hollins-1",NA,120,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",18,0,"North Carolina",24,20,NA,221,NA,NA,NA,0,NA,NA,NA
"197","Santonio Holmes",54,112,7.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"santonio-holmes-1",NA,156,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"198","Glenn Holt",2,42,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"glenn-holt-1",NA,48,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Kentucky",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"199","Johnny Holton",4,48,1.33333333333333,"Career",NA,0,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"johnny-holton-1",NA,60,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Cincinnati",2,10,NA,190,NA,NA,NA,0,NA,NA,NA
"200","Torry Holt",123,173,11.3757225433526,NA,65,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,0,0,NA,1,NA,100,1,45,45,"torry-holt-1",NA,198,"WR",2,808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"North Carolina State",NA,33,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"201","T.J. Houshmandzadeh",66,146,7.23287671232877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"tj-houshmandzadeh-1",NA,54,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Oregon State",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"202","Josh Huff",6,37,2.59459459459459,"Career",NA,0,NA,0,0,0,0,NA,NA,"11-May",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"josh-huff-1",NA,156,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Oregon",2,26,NA,205,NA,NA,NA,0,NA,NA,NA
"203","Adam Humphries",21,72,4.66666666666667,"Career",NA,2,NA,0,0,0,0,NA,NA,"11-May",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"adam-humphries-1",NA,30,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Clemson",9,5,NA,190,NA,NA,NA,0,NA,NA,NA
"204","Tory Humphrey",1,31,0.516129032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"tory-humphrey-1",NA,42,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Central Michigan",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"205","Justin Hunter",10,60,2.66666666666667,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"justin-hunter-1",NA,108,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Tennessee",1,18,NA,235,NA,NA,NA,0,NA,NA,NA
"206","Sam Hurd",7,77,1.45454545454545,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sam-hurd-1",NA,126,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Northern Illinois",2,21,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"207","Allen Hurns",25,82,4.8780487804878,"Career",NA,1,NA,0,0,0,0,NA,NA,"3-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"allen-hurns-1",NA,84,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",5,0,"Miami (FL)",6,14,0,195,NA,NA,NA,0,NA,NA,NA
"208","Dontrelle Inman",18,65,4.43076923076923,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dontrelle-inman-1",NA,18,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Virginia",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Chad Jackson",2,18,1.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"chad-jackson-1",NA,108,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"210","Jamaal Jackson",37,88,6.72727272727273,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"jamaal-jackson-2",NA,60,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"North Texas",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Charles James",3,34,1.41176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"charles-james-1",NA,6,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"UNLV",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"212","Richie James",4,29,2.20689655172414,"Career",10,0,6,0,0,0,0,NA,NA,"9-May",0,0,0,0,NA,8,0,75,0,80,10,"richie-james-1",NA,168,"WR",0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Middle Tennessee State",2,28,NA,176,NA,NA,NA,0,NA,NA,NA
"213","Dwayne Jarrett",4,32,2,NA,-8.5,0,1,NA,NA,NA,NA,NA,NA,"",0,0,1,NA,NA,4,NA,25,0,11,2.8,"dwayne-jarrett-1",NA,246,"WR",NA,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"USC",1,41,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"214","Alshon Jeffery",56,102,8.7843137254902,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"alshon-jeffery-1",NA,138,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"South Carolina",1,23,NA,NA,NA,NA,NA,0,NA,NA,NA
"215","A.J. Jenkins",2,28,1.14285714285714,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"aj-jenkins-1",NA,120,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Illinois",3,20,NA,NA,NA,NA,NA,0,NA,NA,NA
"216","Justin Jenkins",0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"justin-jenkins-1",NA,102,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Mississippi State",NA,17,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"217","Michael Jenkins",46,130,5.66153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"michael-jenkins-1",NA,102,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,17,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"218","Adam Jennings",0,46,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"adam-jennings-1",NA,84,"WR",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Fresno State",2,14,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"219","Darius Jennings",3,28,1.71428571428571,"Career",0,1,0,0,0,0,0,NA,NA,"11-May",0,0,0,0,NA,1,0,0,0,0,0,"darius-jennings-1",NA,72,"WR",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Virginia",4,12,NA,175,NA,NA,NA,0,NA,NA,NA
"220","Greg Jennings",77,143,8.61538461538461,NA,-1,0,1,NA,NA,NA,NA,NA,NA,"",0,0,1,0,NA,3,NA,33.3,1,22,7.3,"greg-jennings-1",NA,246,"WR",2,138.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Western Michigan",2,41,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"221","Jerrel Jernigan",2,34,0.941176470588235,"Career",8.3,0,7,NA,NA,NA,NA,NA,NA,"",0,0,0,1,NA,10,NA,70,2,43,4.3,"jerrel-jernigan-1",NA,150,"WR",1,172.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Troy",3,25,NA,NA,NA,NA,NA,0,NA,NA,NA
"222","Andre Johnson",125,193,10.3626943005181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"andre-johnson-1",NA,120,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"223","Anthony Johnson",2,22,1.45454545454545,"Career",17,0,1,NA,NA,NA,NA,NA,NA,"3-Jun",0,0,0,NA,NA,2,NA,50,0,34,17,"anthony-johnson-1",NA,42,"WR",NA,192.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Arizona",4,7,NA,205,NA,NA,NA,0,NA,NA,NA
"224","Bryant Johnson",30,139,3.45323741007194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bryant-johnson-1",NA,66,"WR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Penn State",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"225","Calvin Johnson",93,135,11.0222222222222,NA,7,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,100,0,7,7,"calvin-johnson-1",NA,174,"WR",NA,158.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Georgia Tech",2,29,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"226","Chad Johnson",104,166,10.0240963855422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chad-johnson-1",NA,48,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Oregon State",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"227","Darcy Johnson",1,34,0.470588235294118,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"darcy-johnson-1",NA,36,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"UCF",1,6,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"228","Damaris Johnson",6,44,2.18181818181818,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,2,NA,NA,0,NA,NA,NA,NA,"damaris-johnson-1",NA,174,"WR",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Tulsa",3,29,NA,NA,NA,NA,NA,0,NA,NA,NA
"229","John Johnson",13,38,5.47368421052632,"Career",32,2,4,0,0,0,0,NA,NA,"1-Jun",0,0,0,0,NA,4,0,100,2,88,22,"john-johnson-14",NA,26,"WR",0,449.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Troy",9,4,1,193,NA,NA,NA,0,NA,NA,NA
"230","Marcus Johnson",4,23,2.78260869565217,"Career",NA,1,NA,0,0,0,0,NA,NA,"1-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"marcus-johnson-3",NA,24,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Texas",2,4,NA,194,NA,NA,NA,0,NA,NA,NA
"231","Thomas Johnson",7,26,4.30769230769231,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thomas-johnson-2",NA,6,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Texas A&M",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Chandler Jones",77,119,10.3529411764706,"Career",NA,6,NA,0,0,0,1,1,NA,"11-May",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"chandler-jones-1",NA,186,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",17,0,"San Jose State",23,31,NA,174,NA,NA,23,0,NA,NA,NA
"233","Jonathan Jones",11,63,2.79365079365079,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"jonathan-jones-1",NA,6,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"Texas Christian",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"234","Julio Jones",113,126,14.3492063492063,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"julio-jones-1",NA,102,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Alabama",3,17,NA,NA,NA,NA,NA,0,NA,NA,NA
