"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"65","Mike Evans",55,90,9.77777777777778,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"mike-evans-1",NA,6,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Army",1,1,NA,NA,NA,NA,NA,0,NA,NA,NA
"66","Gerald Everett",9,45,3.2,"Career",27,1,1,0,0,0,0,NA,NA,"4-Jun",0,0,0,0,NA,1,1,100,1,7,7,"gerald-everett-1",NA,102,"TE",0,488.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Overall",1,17,NA,240,NA,NA,NA,0,NA,NA,NA
"67","George Fant",16,46,5.56521739130435,"Career",NA,2,NA,NA,NA,0,0,NA,NA,"6-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"george-fant-1",NA,NA,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Western Kentucky",2,NA,NA,270,NA,NA,NA,0,NA,NA,NA
"68","Anthony Fasano",29,180,2.57777777777778,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anthony-fasano-1",NA,48,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Notre Dame",3,8,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"69","Joseph Fauria",3,23,2.08695652173913,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"joseph-fauria-1",NA,120,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"UCLA",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","C.J. Fiedorowicz",6,51,1.88235294117647,"Career",NA,2,NA,0,0,0,0,NA,NA,"7-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"cj-fiedorowicz-1",NA,60,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Iowa",3,10,NA,265,NA,NA,NA,0,NA,NA,NA
"71","Derek Fine",2,18,1.77777777777778,"Career",NA,10,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"derek-fine-1",NA,60,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",11,0,"Kansas",21,10,NA,NA,NA,NA,NA,0,NA,NA,NA
"72","Jermichael Finley",29,70,6.62857142857143,"Career",NA,1,NA,NA,NA,NA,NA,1,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jermichael-finley-1",NA,42,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Texas",2,7,NA,NA,NA,NA,0,0,NA,NA,NA
"73","Coby Fleener",28,87,5.14942528735632,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"coby-fleener-1",NA,108,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Stanford",3,18,NA,NA,NA,NA,NA,0,NA,NA,NA
"74","Chase Ford",3,20,2.4,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chase-ford-1",NA,12,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Bubba Franks",22,122,2.88524590163934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"bubba-franks-1",NA,72,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"76","Corey Fuller",3,28,1.71428571428571,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"corey-fuller-1",NA,6,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Texas Christian",2,1,NA,NA,NA,NA,NA,0,NA,NA,NA
"77","Michael Gaines",7,83,1.34939759036145,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"michael-gaines-1",NA,18,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"UCF",NA,3,0,NA,NA,NA,NA,NA,NA,NA,"Career"
"78","Mike Gesicki",6,32,3,"Career",NA,0,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"mike-gesicki-1",NA,90,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Penn State",2,15,NA,257,NA,NA,NA,0,NA,NA,NA
"79","Breno Giacomini",40,94,6.80851063829787,NA,NA,0,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"breno-giacomini-1",NA,6,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",1,0,"Louisville",1,1,0,NA,NA,NA,0,0,NA,NA,"Career"
"80","Crockett Gillmore",4,32,2,"Career",47,6,1,0,0,0,1,NA,NA,"6-Jun",0,0,0,0,NA,1,1,100,1,27,27,"crockett-gillmore-1",NA,48,"TE",0,656.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",12,2,"Colorado State",18,8,0,255,NA,NA,NA,0,NA,NA,NA
"81","John Gilmore",3,145,0.331034482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"john-gilmore-1",NA,18,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Penn State",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"82","Richard Gordon",0,35,0,"Career",NA,3,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"richard-gordon-1",NA,NA,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0,"Miami (FL)",9,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"83","Chris Gragg",1,32,0.5,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chris-gragg-1",NA,42,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Arkansas",2,7,NA,NA,NA,NA,NA,0,NA,NA,NA
"84","Daniel Graham",22,148,2.37837837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"daniel-graham-1",NA,66,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Colorado",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"85","Garrett Graham",7,60,1.86666666666667,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"garrett-graham-1",NA,96,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Wisconsin",1,16,NA,NA,NA,NA,NA,0,NA,NA,NA
"86","Jimmy Graham",70,153,7.3202614379085,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"jimmy-graham-1",NA,30,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Miami (FL)",1,5,NA,NA,NA,NA,NA,0,NA,NA,NA
"87","Ladarius Green",12,53,3.62264150943396,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ladarius-green-1",NA,132,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Louisiana",2,22,NA,NA,NA,NA,NA,0,NA,NA,NA
"88","Virgil Green",9,131,1.09923664122137,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"virgil-green-1",NA,66,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Nevada",1,11,NA,NA,NA,NA,NA,0,NA,NA,NA
"89","Jermaine Gresham",32,132,3.87878787878788,"Career",NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jermaine-gresham-1",NA,156,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Oklahoma",4,26,NA,NA,NA,NA,NA,0,NA,NA,NA
"90","Ryan Griffin",13,90,2.31111111111111,"Career",NA,5,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-griffin-1",NA,60,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Connecticut",10,10,NA,NA,NA,NA,NA,0,NA,NA,NA
"91","Xavier Grimble",2,47,0.680851063829787,"Career",NA,1,NA,0,0,0,0,NA,NA,"5-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"xavier-grimble-1",NA,66,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"USC",3,11,NA,250,NA,NA,NA,0,NA,NA,NA
"92","Dan Gronkowski",1,21,0.761904761904762,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"dan-gronkowski-1",NA,24,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Maryland",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Rob Gronkowski",82,115,11.4086956521739,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rob-gronkowski-1",NA,96,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Arizona",2,16,NA,NA,NA,NA,NA,0,NA,NA,NA
"94","James Hanna",4,78,0.82051282051282,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"james-hanna-1",NA,54,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Oklahoma",6,9,NA,NA,NA,NA,NA,0,NA,NA,NA
"95","Cory Harkey",1,64,0.25,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"cory-harkey-1",NA,12,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"UCLA",1,2,NA,NA,NA,NA,NA,0,NA,NA,NA
"96","Clark Harris",13,172,1.2093023255814,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clark-harris-1",NA,66,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Rutgers",2,11,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"97","Ben Hartsock",2,131,0.244274809160305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ben-hartsock-1",NA,30,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"98","Mike Hart",3,21,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mike-hart-1",NA,36,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Duke",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"99","Joey Haynos",1,23,0.695652173913043,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"joey-haynos-1",NA,24,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Maryland",1,4,NA,NA,NA,NA,NA,0,NA,NA,NA
"100","Todd Heap",53,145,5.84827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"todd-heap-1",NA,60,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Arizona State",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"101","Cooper Helfet",3,23,2.08695652173913,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"cooper-helfet-1",NA,36,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Duke",2,6,NA,NA,NA,NA,NA,0,NA,NA,NA
"102","Will Heller",5,134,0.597014925373134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"will-heller-1",NA,6,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Georgia Tech",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"103","Hunter Henry",14,41,5.46341463414634,"2013",NA,0,NA,0,0,0,0,NA,10,"5-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"hunter-henry-1",NA,24,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"2013",0,0,"Arkansas",0,4,NA,253,NA,NA,NA,0,NA,NA,NA
"104","Aaron Hernandez",23,38,9.68421052631579,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"aaron-hernandez-1",NA,72,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Jeff Heuerman",5,51,1.56862745098039,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"5-Jun",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"jeff-heuerman-1",NA,42,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,7,NA,255,NA,NA,NA,NA,NA,NA,NA
"106","Tyler Higbee",13,63,3.3015873015873,"Career",NA,1,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"tyler-higbee-1",NA,84,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Western Kentucky",5,14,NA,250,NA,NA,NA,0,NA,NA,NA
"107","Troy Hill",11,57,3.08771929824561,"Career",NA,0,NA,0,0,0,0,NA,NA,"5-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"troy-hill-1",NA,30,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Ohio",3,5,NA,245,NA,NA,NA,0,NA,NA,NA
"108","Jacob Hollister",4,34,1.88235294117647,"Career",NA,NA,NA,0,0,NA,NA,NA,NA,"4-Jun",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"jacob-hollister-1",NA,72,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Wyoming",NA,12,NA,239,NA,NA,NA,NA,NA,NA,NA
"109","Jonathan Holland",1,17,0.941176470588235,"Career",NA,2,NA,NA,NA,0,0,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"jonathan-holland-1",NA,NA,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Penn State",2,NA,NA,240,NA,NA,NA,0,NA,NA,NA
"110","Michael Hoomanawanui",5,87,0.919540229885057,"Career",NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"michael-hoomanawanui-1",NA,24,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0,"Illinois",8,4,NA,NA,NA,NA,NA,0,NA,NA,NA
"111","Austin Hooper",20,59,5.42372881355932,"Career",NA,0,NA,0,0,0,0,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"austin-hooper-1",NA,48,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Stanford",2,8,NA,248,NA,NA,NA,0,NA,NA,NA
"112","Kevin Houser",8,159,0.805031446540881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kevin-houser-1",NA,12,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Ohio State",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"113","Rob Housler",9,65,2.21538461538462,"Career",NA,5,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"rob-housler-1",NA,54,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",9,0,"Florida Atlantic",14,9,NA,NA,NA,NA,NA,0,NA,NA,NA
"114","O.J. Howard",11,38,4.63157894736842,"Career",NA,0,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"oj-howard-1",NA,42,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",8,0,"Alabama",8,7,NA,250,NA,NA,NA,0,NA,NA,NA
"115","Hayden Hurst",6,28,3.42857142857143,"Career",7,2,2,0,0,1,0,NA,NA,"5-Jun",0,0,0,0,NA,3,0,66.7,0,21,7,"hayden-hurst-1",NA,26,"TE",0,125.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"South Carolina",7,4,1,250,NA,NA,NA,0,NA,NA,NA
"116","Jesse James",11,72,2.44444444444444,"Career",NA,0,NA,0,0,0,0,NA,NA,"7-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"jesse-james-1",NA,66,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Penn State",1,11,NA,254,NA,NA,NA,0,NA,NA,NA
"117","Blake Jarwin",6,33,2.90909090909091,"Career",NA,1,NA,0,0,0,0,NA,NA,"5-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"blake-jarwin-1",NA,30,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Oklahoma State",1,5,NA,248,NA,NA,NA,0,NA,NA,NA
"118","Brian Jennings",1,208,0.0769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brian-jennings-1",NA,6,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Arizona State",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"119","David Johnson",3,98,0.489795918367347,"Career",NA,3,NA,NA,NA,NA,NA,NA,NA,"Jun-00",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"david-johnson-1",NA,54,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Arkansas State",6,9,NA,170,NA,NA,NA,0,NA,NA,NA
"120","Malcolm Johnson",0,19,0,"Career",NA,1,NA,0,0,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"malcolm-johnson-2",NA,60,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Mississippi State",4,10,NA,231,NA,NA,NA,0,NA,NA,NA
"121","Dominique Jones",1,22,0.727272727272727,"2010",NA,NA,NA,NA,NA,NA,NA,NA,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dominique-jones-1",NA,6,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"Texas",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Mike Karney",2,101,0.316831683168317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mike-karney-1",NA,6,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Arizona State",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"123","Nick Kasa",0,16,0,"Career",NA,10,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"nick-kasa-1",NA,18,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",19,2,"Colorado",29,3,0,NA,NA,NA,0,0,NA,NA,NA
"124","Travis Kelce",66,96,11,"Career",59,1,1,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,1,NA,100,1,39,39,"travis-kelce-1",NA,72,"TE",NA,757.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Cincinnati",2,12,NA,NA,NA,NA,NA,0,NA,NA,NA
"125","Dustin Keller",24,72,5.33333333333333,"Career",NA,0,NA,NA,NA,NA,NA,1,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"dustin-keller-1",NA,108,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"Purdue",4,18,NA,NA,NA,NA,0,0,NA,NA,NA
"126","Reggie Kelly",16,184,1.39130434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reggie-kelly-1",NA,12,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Mississippi State",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"127","Lance Kendricks",18,137,2.1021897810219,"Career",NA,3,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lance-kendricks-1",NA,48,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Wisconsin",6,8,NA,NA,NA,NA,NA,0,NA,NA,NA
"128","George Kittle",25,45,8.88888888888889,"Career",NA,1,NA,0,0,0,0,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"george-kittle-1",NA,60,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Iowa",1,10,NA,247,NA,NA,NA,0,NA,NA,NA
"129","Joe Klopfenstein",3,49,0.979591836734694,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"joe-klopfenstein-1",NA,78,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Colorado",1,13,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"130","Ben Koyack",1,48,0.333333333333333,"Career",NA,1,NA,0,0,0,0,NA,NA,"5-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"ben-koyack-1",NA,30,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Notre Dame",2,5,NA,261,NA,NA,NA,0,NA,NA,NA
"131","Tyler Kroft",6,62,1.54838709677419,"Career",NA,0,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"tyler-kroft-1",NA,30,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Rutgers",3,5,NA,240,NA,NA,NA,0,NA,NA,NA
"132","Donald Lee",19,133,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"donald-lee-1",NA,18,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Mississippi State",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"133","Marcedes Lewis",41,202,3.24752475247525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"marcedes-lewis-1",NA,126,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"UCLA",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"134","Steve Maneri",1,24,0.666666666666667,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steve-maneri-1",NA,54,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Temple",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Brandon Manumaleuna",9,158,0.911392405063291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brandon-manumaleuna-1",NA,18,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Arizona",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
